event_id,view_id,event_type,element_id,event_timestamp
474,37541,click,nav_menu,2025-11-03 18:07:25.329193
475,400056,click,input_search,2025-03-21 17:44:58.399484
476,79244,scroll,form_login,2025-09-08 10:47:30.309424
477,107978,submit,input_search,2025-07-01 21:12:03.166735
478,456927,hover,img_hero,2026-01-25 12:37:14.471503
479,163542,submit,btn_add_to_cart,2025-07-20 06:56:21.689863
480,52063,click,input_search,2026-02-09 16:52:49.586748
481,211651,hover,nav_menu,2025-05-21 22:02:08.543300
482,354085,scroll,link_details,2025-10-13 16:53:41.675539
483,348657,scroll,input_search,2025-06-07 16:22:53.645456
484,137272,scroll,input_search,2025-08-12 18:40:19.407580
485,261202,scroll,form_login,2025-08-20 08:19:11.427989
486,273039,scroll,nav_menu,2026-01-22 19:39:49.191870
487,376065,hover,btn_add_to_cart,2025-04-25 00:57:10.325119
488,28491,hover,form_login,2025-07-17 13:29:04.909871
489,447875,submit,link_details,2025-11-23 10:58:13.831090
490,412929,scroll,link_details,2025-04-09 18:09:56.363594
491,336538,submit,input_search,2025-03-25 22:41:07.435940
492,411554,click,link_details,2025-12-14 19:10:26.716420
493,71763,hover,img_hero,2025-06-03 05:28:16.637664
494,288606,click,nav_menu,2025-12-16 22:23:40.603179
495,110542,hover,nav_menu,2025-06-19 17:57:12.800046
496,418937,click,form_login,2025-04-02 01:23:24.095893
497,219471,hover,img_hero,2025-02-27 16:49:32.397355
498,396032,hover,btn_add_to_cart,2025-06-23 02:53:57.330002
499,431695,scroll,img_hero,2025-07-05 14:17:17.431003
500,359240,submit,btn_add_to_cart,2025-09-01 12:56:07.539533
501,105097,click,input_search,2025-10-22 13:29:05.637230
502,477267,submit,link_details,2025-05-24 00:09:54.318547
503,264959,hover,img_hero,2025-10-27 09:22:57.992934
504,306778,scroll,img_hero,2025-03-08 11:39:54.995123
505,51313,click,btn_add_to_cart,2025-11-09 06:03:40.852366
506,157830,hover,input_search,2025-04-09 20:07:56.784068
507,207769,scroll,form_login,2025-07-10 13:06:12.155673
508,386121,submit,form_login,2026-02-25 22:07:14.221543
509,284950,click,img_hero,2025-03-28 05:12:32.141847
510,77539,hover,input_search,2025-05-17 19:23:13.620827
511,222425,click,img_hero,2025-11-14 21:40:08.783954
512,295908,click,nav_menu,2025-06-03 21:48:55.267046
513,54654,submit,nav_menu,2025-08-28 11:23:18.910582
514,388374,scroll,nav_menu,2025-03-30 02:19:10.649623
515,130747,hover,input_search,2025-04-26 02:02:14.032797
516,268681,submit,link_details,2025-09-04 11:20:32.556137
517,36502,scroll,input_search,2026-02-11 16:13:08.607212
518,356709,submit,btn_add_to_cart,2026-02-21 20:29:22.758029
519,92260,hover,img_hero,2025-07-31 14:13:02.759378
520,207003,scroll,nav_menu,2025-12-02 07:44:46.335742
521,211846,hover,btn_add_to_cart,2026-02-08 10:58:28.458982
522,271288,click,btn_add_to_cart,2025-10-24 17:58:50.483805
523,285551,submit,img_hero,2025-04-30 02:02:53.511314
524,362044,submit,btn_add_to_cart,2026-02-01 05:22:51.128584
525,140489,scroll,img_hero,2025-02-28 05:36:02.226911
526,403316,hover,img_hero,2025-04-15 03:57:35.283353
527,409796,submit,nav_menu,2025-11-20 11:07:46.452696
528,479573,hover,form_login,2025-08-17 15:28:57.206793
529,416644,click,nav_menu,2025-05-19 12:04:15.384573
530,134204,click,img_hero,2025-12-23 05:13:30.182896
531,173576,click,link_details,2025-04-12 13:16:18.546596
532,394500,scroll,form_login,2025-11-15 10:21:41.065918
533,152520,click,form_login,2025-03-16 08:54:34.323851
534,151913,submit,img_hero,2025-05-28 02:22:31.702046
535,487325,scroll,input_search,2025-08-26 04:55:14.440048
536,97944,hover,nav_menu,2026-01-21 09:47:05.784034
537,471280,scroll,btn_add_to_cart,2025-11-17 17:36:57.583014
538,487048,hover,link_details,2026-01-11 08:13:54.643956
539,375662,scroll,link_details,2025-06-09 08:57:30.617339
540,338026,click,link_details,2025-07-20 07:09:23.878689
541,413438,scroll,input_search,2025-06-14 22:45:16.138236
542,7517,hover,link_details,2025-07-24 12:13:44.365691
543,80510,scroll,img_hero,2025-03-24 18:52:41.278362
544,286613,scroll,btn_add_to_cart,2025-03-17 06:59:53.853029
545,459182,scroll,btn_add_to_cart,2026-01-25 13:43:26.984119
546,86309,hover,form_login,2025-09-12 21:47:03.581239
547,326400,click,link_details,2025-05-05 14:39:28.159706
548,412441,hover,link_details,2025-05-18 19:16:27.458128
549,192546,hover,link_details,2025-09-02 21:19:12.415408
550,378001,hover,img_hero,2026-01-15 16:27:39.830366
551,142363,scroll,input_search,2025-11-10 20:05:28.151963
552,160485,scroll,link_details,2025-10-22 05:51:26.974452
553,190519,scroll,img_hero,2025-02-28 23:11:47.875942
554,393996,click,form_login,2025-10-06 21:34:26.958381
555,296621,scroll,nav_menu,2025-08-11 08:01:50.023627
556,498543,scroll,img_hero,2025-03-14 02:30:28.691701
557,212901,click,link_details,2025-09-29 00:08:57.442054
558,406933,scroll,img_hero,2026-01-01 22:11:09.277644
559,347494,submit,img_hero,2025-03-14 12:23:03.997768
560,345699,scroll,btn_add_to_cart,2025-03-06 15:41:25.597714
561,335117,click,btn_add_to_cart,2026-02-16 13:31:10.787267
562,163549,hover,btn_add_to_cart,2025-02-26 21:12:11.723196
563,93720,click,nav_menu,2025-11-04 15:00:21.689614
564,251670,scroll,btn_add_to_cart,2025-10-27 00:27:06.509822
565,364696,click,img_hero,2026-02-20 13:05:20.732481
566,87739,scroll,link_details,2025-10-23 15:50:59.464039
567,139980,scroll,input_search,2025-10-28 08:38:00.664988
568,299713,scroll,nav_menu,2025-07-07 10:37:59.471047
569,426085,scroll,input_search,2025-02-26 16:26:12.690664
570,219316,click,link_details,2026-02-14 18:13:04.065612
571,38024,submit,link_details,2025-12-07 06:28:17.581105
572,277516,submit,input_search,2026-01-01 05:09:11.735489
573,410455,submit,img_hero,2025-05-05 08:15:45.355486
574,394008,click,form_login,2025-09-02 00:41:50.951008
575,432726,click,nav_menu,2025-08-02 15:49:21.751963
576,84446,click,form_login,2026-01-12 23:16:51.235563
577,177445,submit,img_hero,2025-05-03 03:26:35.765478
578,297265,submit,img_hero,2025-05-08 11:33:13.741265
579,20690,click,nav_menu,2025-08-08 12:58:36.436843
580,345433,scroll,form_login,2025-03-19 00:31:48.615319
581,198770,hover,form_login,2025-07-11 04:12:02.245792
582,327901,scroll,img_hero,2025-03-12 06:23:09.090614
583,332033,submit,nav_menu,2025-06-21 04:18:16.146315
584,32644,hover,link_details,2025-12-02 01:01:34.287361
585,333574,scroll,input_search,2025-06-16 04:05:19.457115
586,90850,scroll,nav_menu,2025-06-11 08:47:34.831527
587,219411,click,btn_add_to_cart,2025-10-01 18:38:29.333458
588,473470,submit,btn_add_to_cart,2025-09-20 06:10:33.137759
589,400689,hover,img_hero,2025-05-21 08:12:29.875543
590,112655,click,input_search,2025-05-10 05:06:26.347391
591,64436,submit,img_hero,2025-09-21 05:33:45.347678
592,481278,submit,form_login,2026-01-25 10:06:01.648658
593,304870,scroll,nav_menu,2025-03-07 05:51:19.176248
594,394500,scroll,nav_menu,2025-09-20 01:07:17.327276
595,52505,click,btn_add_to_cart,2025-07-15 07:21:52.241078
596,116983,click,link_details,2025-03-14 20:32:39.252730
597,461356,click,link_details,2025-05-16 11:36:31.161213
598,210245,scroll,btn_add_to_cart,2025-03-18 19:11:27.844720
599,441149,click,form_login,2025-05-25 11:02:31.404461
600,76505,hover,nav_menu,2025-07-18 11:31:24.647982
601,481636,submit,form_login,2025-11-08 02:06:38.279251
602,254862,submit,btn_add_to_cart,2025-04-02 06:59:21.961372
603,40851,hover,form_login,2025-06-20 10:07:31.931889
604,65818,click,img_hero,2025-07-20 08:27:57.493555
605,213777,scroll,input_search,2025-10-06 07:48:17.084194
606,437140,submit,btn_add_to_cart,2025-08-22 08:31:49.921125
607,170422,click,nav_menu,2025-06-25 00:39:10.218088
608,30473,hover,nav_menu,2026-01-07 14:01:11.139690
609,176072,hover,input_search,2025-08-14 17:52:05.996156
610,335892,hover,nav_menu,2026-01-22 22:17:23.093824
611,268732,scroll,nav_menu,2025-12-23 06:59:26.979360
612,381507,hover,btn_add_to_cart,2025-07-01 11:53:42.730741
613,64501,scroll,btn_add_to_cart,2025-04-10 06:46:25.980961
614,449012,scroll,img_hero,2025-06-29 14:13:15.208460
615,381924,hover,img_hero,2026-01-28 19:05:30.556105
616,279728,submit,link_details,2025-05-05 05:35:05.974827
617,168008,click,img_hero,2025-07-02 02:24:09.406654
618,463561,scroll,btn_add_to_cart,2025-09-11 11:23:57.568846
619,7198,submit,form_login,2025-11-29 21:39:24.549121
620,405116,submit,nav_menu,2025-03-24 16:48:28.374266
621,167391,hover,btn_add_to_cart,2025-09-24 11:07:05.914496
622,122240,scroll,btn_add_to_cart,2026-01-24 13:39:24.237393
623,220200,click,nav_menu,2025-04-23 22:21:59.662801
624,91032,click,form_login,2025-08-17 00:53:23.228285
625,352498,hover,img_hero,2025-05-26 16:00:13.326587
626,361888,hover,input_search,2025-08-30 23:58:29.882601
627,54094,hover,form_login,2025-09-24 19:31:04.700867
628,198955,submit,nav_menu,2025-12-15 23:34:32.169122
629,450951,scroll,nav_menu,2025-06-02 02:58:05.173299
630,304954,hover,img_hero,2025-08-06 13:15:03.593855
631,203638,click,nav_menu,2025-09-02 03:28:29.698702
632,388725,click,input_search,2025-03-26 11:36:00.652368
633,421545,submit,link_details,2026-01-22 03:06:40.733819
634,59311,scroll,input_search,2025-10-09 00:13:12.505933
635,483233,hover,link_details,2025-04-02 14:33:18.604857
636,220441,submit,link_details,2026-01-15 15:28:04.697572
637,268249,click,btn_add_to_cart,2025-04-13 16:12:54.169171
638,140539,hover,input_search,2025-07-30 22:30:55.717234
639,69002,click,form_login,2025-05-21 11:04:25.891774
640,33503,submit,btn_add_to_cart,2025-07-05 06:17:22.791040
641,307687,click,nav_menu,2025-12-23 07:23:15.991844
642,111557,hover,link_details,2025-03-31 16:05:53.619056
643,23515,hover,btn_add_to_cart,2026-02-03 01:24:05.649432
644,253745,scroll,img_hero,2026-01-03 07:43:52.067483
645,233966,click,img_hero,2025-06-01 18:01:09.904024
646,248832,scroll,nav_menu,2025-06-14 08:41:20.414637
647,434270,click,input_search,2026-02-23 14:56:06.708558
648,462844,submit,img_hero,2025-10-06 08:41:41.292715
649,451454,submit,img_hero,2025-07-20 14:12:17.651241
650,48619,submit,link_details,2025-07-08 16:25:55.659364
651,243921,scroll,nav_menu,2025-07-10 20:12:32.952379
652,38473,scroll,btn_add_to_cart,2025-12-07 00:22:34.189131
653,101293,scroll,btn_add_to_cart,2026-02-02 08:18:50.295202
654,279784,hover,link_details,2025-09-23 15:21:10.492465
655,446998,hover,link_details,2025-09-04 01:53:27.528184
656,307866,submit,form_login,2025-08-13 20:36:20.477257
657,226707,hover,form_login,2026-02-23 12:34:34.475463
658,216837,submit,form_login,2025-10-27 02:07:08.479933
659,435378,click,nav_menu,2025-11-07 05:16:28.927833
660,344639,hover,btn_add_to_cart,2026-02-19 19:56:28.969575
661,485018,submit,nav_menu,2025-09-05 15:35:15.345790
662,230668,submit,link_details,2025-08-27 10:40:54.530226
663,257288,hover,link_details,2025-06-21 15:34:13.164100
664,53140,scroll,link_details,2025-12-07 08:44:16.197010
665,54549,submit,form_login,2025-12-06 00:30:24.489219
666,41427,hover,btn_add_to_cart,2025-07-20 22:36:24.547094
667,141801,click,img_hero,2025-09-19 13:39:00.278910
668,367427,click,img_hero,2025-11-07 07:14:14.926126
669,196419,scroll,input_search,2025-12-15 04:09:01.408758
670,372193,scroll,link_details,2025-10-15 07:11:23.609183
671,148879,submit,img_hero,2025-08-12 17:51:40.890871
672,35492,hover,link_details,2025-03-08 13:17:40.121650
673,154503,submit,form_login,2026-01-19 04:19:11.602679
674,106443,click,form_login,2025-06-06 13:28:21.804260
675,177754,scroll,form_login,2025-05-02 02:47:32.131052
676,213128,hover,nav_menu,2026-01-05 02:56:50.316938
677,485777,click,btn_add_to_cart,2025-03-21 10:49:53.689112
678,8230,hover,img_hero,2025-09-14 13:48:43.857511
679,92268,scroll,nav_menu,2025-08-20 02:43:36.235627
680,100785,click,img_hero,2025-11-14 23:05:56.994350
681,311953,submit,img_hero,2025-11-18 09:34:34.908855
682,134737,submit,img_hero,2025-03-08 06:29:41.167535
683,243880,scroll,img_hero,2025-10-26 20:32:08.243278
684,64579,scroll,img_hero,2025-12-06 06:36:34.657915
685,150779,click,form_login,2025-11-14 08:25:38.928135
686,139008,hover,form_login,2025-09-07 18:00:34.824452
687,379472,scroll,link_details,2025-12-11 03:22:10.567522
688,184680,scroll,input_search,2026-02-26 07:56:27.892822
689,384020,hover,nav_menu,2025-08-05 10:04:38.302315
690,6939,scroll,img_hero,2025-03-23 05:42:39.034394
691,173600,click,nav_menu,2025-05-29 05:51:21.666154
692,224536,hover,input_search,2025-03-28 01:55:43.792747
693,39149,hover,form_login,2026-01-10 09:58:26.481222
694,260514,hover,link_details,2025-03-19 15:28:36.145196
695,17934,submit,link_details,2026-01-26 13:52:56.641850
696,415303,hover,form_login,2025-05-01 04:19:30.598582
697,354905,hover,form_login,2025-11-23 14:41:07.245721
698,138496,submit,input_search,2025-08-21 05:16:59.643914
699,301668,click,input_search,2025-06-21 11:45:50.187042
700,100991,scroll,btn_add_to_cart,2025-08-29 07:59:59.283569
701,296120,submit,nav_menu,2025-05-05 12:34:12.780015
702,410817,submit,nav_menu,2025-07-15 11:30:27.660356
703,490704,click,btn_add_to_cart,2026-02-09 02:54:00.891667
704,351006,submit,img_hero,2025-06-21 11:57:52.016721
705,82494,scroll,input_search,2026-02-20 05:22:28.758524
706,109371,submit,link_details,2026-01-05 10:02:50.565420
707,260927,scroll,link_details,2025-06-27 05:33:54.772302
708,453189,submit,link_details,2025-08-09 11:13:04.125804
709,272219,hover,form_login,2025-06-22 00:12:18.715961
710,305733,click,nav_menu,2025-10-28 13:46:26.396606
711,450897,hover,nav_menu,2025-10-05 17:04:27.169898
712,161752,click,link_details,2025-04-15 17:32:12.068880
713,183330,click,nav_menu,2025-06-12 00:42:43.184762
714,482716,hover,input_search,2025-08-06 07:17:47.221710
715,487697,submit,btn_add_to_cart,2025-03-15 09:15:18.820957
716,140033,click,img_hero,2025-09-02 04:07:22.503312
717,308387,submit,input_search,2026-01-15 17:31:34.638222
718,279960,submit,link_details,2025-03-28 09:05:03.363513
719,286881,click,link_details,2025-10-31 07:23:38.292148
720,423636,scroll,form_login,2025-03-04 19:54:29.860214
721,87029,submit,form_login,2025-04-10 07:04:52.502345
722,40316,hover,input_search,2025-09-04 04:40:41.032883
723,168354,scroll,nav_menu,2025-07-25 03:59:15.749850
724,302705,scroll,img_hero,2025-05-26 08:27:55.020998
725,120655,scroll,form_login,2025-05-31 12:34:21.281550
726,292146,hover,link_details,2025-06-13 05:17:19.768549
727,139145,hover,input_search,2025-10-30 18:35:55.756529
728,489049,hover,nav_menu,2025-06-05 03:04:50.718403
729,469475,click,nav_menu,2025-06-04 02:41:53.087434
730,152010,hover,nav_menu,2026-02-15 09:37:05.282124
731,236840,submit,link_details,2025-11-15 20:32:29.881419
732,315141,hover,form_login,2025-12-24 04:45:43.292038
733,303723,hover,nav_menu,2025-04-13 17:09:54.671467
734,306857,submit,link_details,2025-08-23 19:32:34.776285
735,45392,scroll,form_login,2025-05-24 23:35:25.945679
736,333030,click,input_search,2026-01-05 01:46:29.658691
737,492148,scroll,input_search,2025-12-15 20:26:35.901228
738,174060,hover,input_search,2025-08-26 10:22:49.894086
739,449586,submit,input_search,2025-06-11 02:55:53.054124
740,296605,submit,nav_menu,2026-01-26 21:41:43.881738
741,240664,hover,input_search,2025-11-25 17:44:44.916636
742,294056,click,nav_menu,2025-04-28 10:50:44.727865
743,117908,scroll,btn_add_to_cart,2025-03-30 05:07:15.114549
744,392371,click,link_details,2025-09-29 21:01:33.533272
745,76541,hover,form_login,2025-04-28 13:52:32.756909
746,10997,hover,link_details,2025-05-03 19:40:00.363139
747,90873,scroll,link_details,2025-03-31 11:40:56.172788
748,274226,hover,input_search,2025-09-13 05:49:12.056769
749,279151,submit,btn_add_to_cart,2025-09-28 16:33:53.382607
750,374963,hover,img_hero,2025-06-08 09:19:07.479409
751,378758,submit,form_login,2025-03-15 08:00:13.264134
752,423544,hover,input_search,2025-09-06 10:03:09.681735
753,51825,click,nav_menu,2025-12-04 00:47:57.438273
754,120424,submit,input_search,2025-10-06 02:09:18.308594
755,68527,submit,link_details,2025-08-12 18:02:47.201419
756,117068,click,img_hero,2025-10-06 10:18:16.464944
757,458688,click,link_details,2025-12-17 05:12:29.681310
758,418083,submit,img_hero,2025-09-18 13:31:10.899434
759,61246,submit,link_details,2026-02-12 01:51:17.907693
760,307822,click,img_hero,2025-03-07 07:58:35.150316
761,326159,click,input_search,2025-11-11 06:52:45.767539
762,40278,click,img_hero,2025-09-17 18:15:01.995914
763,318686,submit,btn_add_to_cart,2026-02-14 10:56:10.557981
764,342274,scroll,input_search,2025-08-30 01:55:41.592651
765,420697,submit,img_hero,2025-06-16 21:38:13.472871
766,269952,submit,nav_menu,2025-10-01 14:52:28.914522
767,375239,click,btn_add_to_cart,2025-06-30 22:33:53.789949
768,330606,hover,img_hero,2026-02-04 19:42:05.525455
769,43448,hover,nav_menu,2026-01-05 04:50:42.328461
770,279025,submit,img_hero,2025-07-29 13:15:56.814038
771,54868,scroll,input_search,2025-08-09 19:30:14.480664
772,167557,hover,btn_add_to_cart,2025-10-03 14:23:43.101876
773,412901,submit,input_search,2025-08-18 01:02:12.029458
774,320542,click,btn_add_to_cart,2025-12-29 17:50:20.707053
775,320751,click,nav_menu,2025-12-16 17:06:26.134174
776,90080,hover,btn_add_to_cart,2026-02-06 14:49:32.548228
777,224371,submit,input_search,2025-07-04 20:34:31.185833
778,13261,submit,link_details,2025-12-27 00:36:35.453820
779,225652,click,link_details,2026-02-14 20:47:37.549707
780,268076,submit,nav_menu,2025-03-22 06:33:23.366726
781,415625,click,nav_menu,2025-03-26 05:46:00.377719
782,52220,hover,input_search,2025-09-06 14:51:10.553171
783,342300,scroll,nav_menu,2025-10-23 20:56:18.708107
784,100562,click,img_hero,2025-10-08 17:23:41.621973
785,250852,scroll,link_details,2026-02-24 12:10:04.582073
786,37030,hover,form_login,2025-09-03 02:59:02.628400
787,82327,submit,img_hero,2025-06-26 00:35:23.031226
788,384206,click,nav_menu,2025-05-14 21:20:45.094438
789,428511,submit,btn_add_to_cart,2025-05-19 08:03:53.881243
790,420258,click,img_hero,2025-12-01 01:33:46.419485
791,259384,hover,btn_add_to_cart,2025-12-08 19:00:01.873147
792,437754,scroll,btn_add_to_cart,2025-11-09 00:00:12.078770
793,113128,hover,link_details,2025-04-19 12:19:12.622152
794,313451,submit,input_search,2025-06-23 02:36:30.894980
795,323853,submit,form_login,2025-04-15 02:08:38.237404
796,45750,hover,link_details,2026-02-26 05:03:02.919452
797,15058,submit,form_login,2025-10-29 20:43:35.821874
798,377036,hover,img_hero,2025-05-04 04:53:29.062058
799,275810,scroll,link_details,2025-12-23 04:56:36.865831
800,315993,hover,form_login,2025-09-30 10:44:15.505585
801,438456,scroll,input_search,2025-10-18 16:16:55.369997
802,299574,submit,btn_add_to_cart,2025-09-26 23:40:40.045069
803,232724,submit,nav_menu,2025-09-24 10:48:56.626514
804,130058,scroll,btn_add_to_cart,2025-09-16 05:08:24.495016
