shipment_id,order_id,courier_name,shipped_date,delivered_date,status
496,695,Delhivery,2024-02-12,2024-02-16,Delivered
497,697,Delhivery,2024-10-21,2024-10-26,Delivered
498,698,Delhivery,2024-09-03,2024-09-05,Delivered
499,699,BlueDart,2024-10-26,,Shipped
500,700,Delhivery,2024-08-13,2024-08-18,Delivered
501,702,BlueDart,2024-06-04,2024-06-08,Delivered
502,703,FedEx,2025-02-02,2025-02-07,Delivered
503,704,BlueDart,2024-11-06,2024-11-08,Delivered
504,706,Delhivery,2025-11-22,,Shipped
505,709,EcomExpress,2026-01-30,2026-02-05,Delivered
506,710,Delhivery,2024-03-19,2024-03-23,Delivered
507,711,EcomExpress,2025-12-30,2026-01-03,Delivered
508,712,Delhivery,2024-08-01,2024-08-06,Delivered
509,713,FedEx,2025-06-25,,Shipped
510,715,BlueDart,2026-02-27,2026-03-03,Returned
511,717,FedEx,2025-07-22,2025-07-24,Delivered
512,720,Delhivery,2025-09-06,2025-09-12,Delivered
513,722,EcomExpress,2025-08-07,2025-08-13,Delivered
514,723,EcomExpress,2024-01-19,2024-01-22,Delivered
515,726,BlueDart,2024-06-26,2024-06-29,Delivered
516,727,BlueDart,2025-10-30,2025-11-01,Delivered
517,728,BlueDart,2024-07-22,2024-07-26,Delivered
518,730,FedEx,2024-05-26,,Shipped
519,731,EcomExpress,2024-02-26,2024-03-03,Delivered
520,732,EcomExpress,2024-10-28,2024-11-03,Delivered
521,733,Delhivery,2024-08-16,2024-08-21,Delivered
522,734,BlueDart,2025-01-05,2025-01-08,Delivered
523,735,EcomExpress,2025-01-21,2025-01-25,Delivered
524,737,BlueDart,2025-11-10,,Shipped
525,738,BlueDart,2025-09-01,,Shipped
526,739,FedEx,2026-02-01,2026-02-03,Delivered
527,740,FedEx,2025-05-29,2025-06-04,Delivered
528,742,FedEx,2025-01-03,2025-01-08,Delivered
529,744,EcomExpress,2026-01-28,2026-02-02,Delivered
530,745,Delhivery,2024-11-22,2024-11-26,Returned
531,746,Delhivery,2025-07-26,2025-07-30,Delivered
532,748,Delhivery,2024-12-22,,Shipped
533,750,FedEx,2025-03-24,2025-03-29,Returned
534,751,FedEx,2024-03-04,2024-03-06,Delivered
535,752,BlueDart,2025-05-14,2025-05-16,Returned
536,754,BlueDart,2026-02-12,2026-02-15,Returned
537,756,Delhivery,2024-07-30,,Shipped
538,757,EcomExpress,2024-01-27,2024-01-31,Delivered
539,759,EcomExpress,2025-10-06,,Shipped
540,760,BlueDart,2025-01-02,2025-01-07,Delivered
541,762,Delhivery,2026-01-21,,Shipped
542,763,EcomExpress,2025-12-27,2026-01-02,Delivered
543,765,Delhivery,2024-04-12,2024-04-17,Delivered
544,766,EcomExpress,2025-05-11,2025-05-17,Delivered
545,767,Delhivery,2024-04-26,2024-05-01,Delivered
546,768,BlueDart,2026-01-06,2026-01-11,Delivered
547,769,FedEx,2024-03-23,,Shipped
548,771,Delhivery,2024-07-13,,Shipped
549,772,Delhivery,2025-05-01,2025-05-06,Delivered
550,773,BlueDart,2024-09-10,2024-09-12,Delivered
551,778,EcomExpress,2025-06-26,2025-06-30,Delivered
552,779,BlueDart,2024-07-30,2024-08-05,Delivered
553,781,EcomExpress,2025-08-28,2025-08-30,Delivered
554,782,FedEx,2026-01-12,2026-01-18,Delivered
555,783,Delhivery,2024-04-08,2024-04-11,Delivered
556,784,EcomExpress,2025-07-10,2025-07-14,Delivered
557,785,BlueDart,2024-11-30,2024-12-05,Delivered
558,786,FedEx,2024-04-30,2024-05-03,Delivered
559,787,Delhivery,2025-08-30,2025-09-05,Delivered
560,788,EcomExpress,2025-04-09,,Shipped
561,791,Delhivery,2025-10-29,2025-11-02,Delivered
562,792,Delhivery,2024-07-30,2024-08-01,Delivered
563,794,BlueDart,2025-07-13,,Shipped
564,795,Delhivery,2025-01-18,2025-01-22,Delivered
565,796,EcomExpress,2025-11-27,2025-12-03,Delivered
566,797,Delhivery,2024-11-02,2024-11-04,Delivered
567,801,BlueDart,2025-08-22,2025-08-28,Delivered
568,803,Delhivery,2024-04-18,2024-04-21,Returned
569,804,EcomExpress,2025-02-24,2025-03-02,Delivered
570,805,Delhivery,2024-11-05,2024-11-09,Delivered
571,806,FedEx,2025-09-30,2025-10-06,Delivered
572,807,EcomExpress,2025-07-04,2025-07-06,Delivered
573,808,BlueDart,2024-04-18,2024-04-20,Delivered
574,809,Delhivery,2025-08-25,2025-08-30,Delivered
575,811,Delhivery,2024-07-09,,Shipped
576,812,Delhivery,2024-08-07,2024-08-11,Delivered
577,814,Delhivery,2025-10-01,2025-10-04,Delivered
578,815,BlueDart,2024-11-03,,Shipped
579,816,BlueDart,2026-02-14,,Shipped
580,817,FedEx,2025-06-23,2025-06-25,Delivered
581,819,Delhivery,2025-11-29,2025-12-02,Delivered
582,822,FedEx,2025-03-04,2025-03-06,Delivered
583,823,FedEx,2025-03-24,2025-03-26,Delivered
584,824,Delhivery,2025-08-23,2025-08-29,Delivered
585,826,FedEx,2025-01-30,2025-02-03,Delivered
586,828,BlueDart,2025-01-03,,Shipped
587,829,EcomExpress,2024-09-10,2024-09-14,Delivered
588,831,Delhivery,2025-07-02,2025-07-07,Delivered
589,833,Delhivery,2025-09-23,2025-09-27,Delivered
590,834,BlueDart,2026-02-27,,Shipped
591,835,Delhivery,2025-10-12,,Shipped
592,836,BlueDart,2025-10-14,2025-10-18,Delivered
593,837,EcomExpress,2024-01-29,2024-02-01,Returned
594,838,EcomExpress,2025-04-03,,Shipped
595,839,FedEx,2024-08-30,,Shipped
596,841,FedEx,2024-11-22,2024-11-27,Delivered
597,842,FedEx,2025-07-11,2025-07-13,Delivered
598,843,BlueDart,2024-09-05,2024-09-08,Delivered
599,846,FedEx,2025-07-24,2025-07-26,Delivered
600,848,BlueDart,2024-06-08,2024-06-10,Delivered
601,849,BlueDart,2024-06-07,2024-06-09,Delivered
602,850,EcomExpress,2024-05-25,2024-05-30,Delivered
603,851,BlueDart,2025-09-14,2025-09-18,Delivered
604,852,FedEx,2025-07-18,2025-07-21,Delivered
605,853,Delhivery,2025-07-29,2025-08-02,Delivered
606,854,BlueDart,2025-04-22,2025-04-25,Delivered
607,855,Delhivery,2025-11-07,2025-11-11,Delivered
608,857,EcomExpress,2025-01-13,2025-01-16,Delivered
609,858,FedEx,2024-06-08,2024-06-12,Delivered
610,859,Delhivery,2025-03-15,2025-03-18,Delivered
611,860,Delhivery,2024-10-10,2024-10-14,Delivered
612,861,BlueDart,2025-10-17,2025-10-23,Delivered
613,862,FedEx,2025-12-30,2026-01-03,Delivered
614,863,FedEx,2026-02-06,2026-02-10,Delivered
615,864,FedEx,2025-05-11,2025-05-14,Delivered
616,865,FedEx,2025-07-15,2025-07-17,Delivered
617,866,Delhivery,2024-08-28,2024-08-30,Delivered
618,870,BlueDart,2026-02-08,2026-02-10,Delivered
619,871,BlueDart,2024-12-13,2024-12-19,Delivered
620,873,Delhivery,2025-12-13,2025-12-15,Delivered
621,874,EcomExpress,2025-08-30,,Shipped
622,875,BlueDart,2024-05-04,,Shipped
623,876,EcomExpress,2024-09-05,2024-09-10,Delivered
624,878,Delhivery,2024-09-17,2024-09-23,Delivered
625,879,FedEx,2024-03-20,2024-03-22,Returned
626,880,Delhivery,2024-09-14,,Shipped
627,882,EcomExpress,2024-12-24,2024-12-28,Delivered
628,884,EcomExpress,2024-02-13,2024-02-17,Delivered
629,885,BlueDart,2024-12-15,2024-12-18,Delivered
630,886,EcomExpress,2025-04-09,2025-04-13,Delivered
631,887,BlueDart,2024-10-15,2024-10-21,Delivered
632,889,EcomExpress,2024-02-28,2024-03-04,Delivered
633,890,BlueDart,2025-01-10,2025-01-16,Returned
634,891,FedEx,2024-11-15,,Shipped
635,893,FedEx,2025-05-30,,Shipped
636,894,BlueDart,2024-12-01,2024-12-06,Delivered
637,895,BlueDart,2025-09-29,,Shipped
638,896,Delhivery,2024-04-14,2024-04-19,Delivered
639,897,EcomExpress,2024-12-26,2025-01-01,Returned
640,898,EcomExpress,2025-12-13,2025-12-15,Delivered
641,899,BlueDart,2025-11-17,2025-11-19,Delivered
642,901,FedEx,2024-12-14,2024-12-19,Delivered
643,902,Delhivery,2024-06-29,2024-07-04,Delivered
644,903,FedEx,2024-10-13,2024-10-19,Delivered
645,905,BlueDart,2026-02-08,2026-02-10,Delivered
646,906,Delhivery,2025-10-08,2025-10-14,Delivered
647,908,FedEx,2025-04-18,2025-04-20,Delivered
648,910,BlueDart,2026-01-16,2026-01-20,Delivered
649,911,BlueDart,2024-06-28,2024-07-01,Returned
650,913,Delhivery,2024-01-06,2024-01-11,Delivered
651,914,FedEx,2025-09-16,2025-09-20,Delivered
652,917,BlueDart,2025-11-05,2025-11-07,Delivered
653,918,BlueDart,2024-03-04,2024-03-09,Delivered
654,919,BlueDart,2024-09-05,2024-09-09,Delivered
655,922,FedEx,2025-07-06,2025-07-11,Delivered
656,923,Delhivery,2025-10-30,,Shipped
657,924,BlueDart,2025-08-03,2025-08-06,Returned
658,927,FedEx,2025-07-12,,Shipped
659,928,Delhivery,2026-01-26,2026-01-30,Delivered
660,929,BlueDart,2024-12-31,,Shipped
661,931,FedEx,2025-11-26,2025-11-30,Delivered
662,932,FedEx,2025-07-18,,Shipped
663,934,EcomExpress,2025-07-22,,Shipped
664,935,FedEx,2024-01-07,2024-01-12,Returned
665,936,BlueDart,2024-05-29,2024-06-03,Delivered
666,937,EcomExpress,2025-01-23,,Shipped
667,938,Delhivery,2025-10-13,2025-10-17,Returned
668,939,FedEx,2024-06-02,2024-06-08,Delivered
669,941,EcomExpress,2024-12-02,2024-12-04,Delivered
670,942,Delhivery,2025-12-03,2025-12-06,Delivered
671,943,EcomExpress,2024-06-25,2024-06-29,Delivered
672,947,EcomExpress,2025-02-07,2025-02-11,Delivered
673,949,Delhivery,2025-03-22,2025-03-26,Delivered
674,954,BlueDart,2024-06-26,2024-06-30,Delivered
675,959,EcomExpress,2025-12-29,2026-01-01,Delivered
676,960,EcomExpress,2024-04-27,2024-04-30,Delivered
677,961,BlueDart,2024-10-10,2024-10-12,Delivered
678,964,EcomExpress,2024-07-24,,Shipped
679,966,Delhivery,2024-01-30,2024-02-05,Delivered
680,967,BlueDart,2024-03-24,2024-03-29,Delivered
681,968,FedEx,2026-02-13,2026-02-16,Returned
682,970,Delhivery,2024-07-10,2024-07-12,Delivered
683,971,BlueDart,2025-03-27,2025-03-30,Delivered
684,974,EcomExpress,2026-01-14,2026-01-16,Delivered
685,975,EcomExpress,2025-11-06,2025-11-09,Delivered
686,976,EcomExpress,2025-09-21,,Shipped
687,977,FedEx,2025-12-27,2026-01-01,Delivered
688,978,FedEx,2024-04-03,2024-04-07,Returned
689,982,FedEx,2025-08-07,2025-08-12,Delivered
690,984,Delhivery,2024-03-19,2024-03-23,Delivered
691,985,BlueDart,2025-06-17,2025-06-23,Delivered
692,988,FedEx,2024-04-07,2024-04-09,Delivered
693,989,FedEx,2024-03-06,2024-03-11,Delivered
694,991,EcomExpress,2025-11-24,2025-11-27,Delivered
695,992,BlueDart,2025-07-06,2025-07-10,Delivered
696,995,BlueDart,2024-02-15,2024-02-21,Delivered
697,996,EcomExpress,2024-12-22,2024-12-24,Delivered
698,997,FedEx,2024-03-25,2024-03-28,Delivered
699,998,FedEx,2025-07-27,2025-08-02,Delivered
700,1001,BlueDart,2025-09-06,2025-09-12,Delivered
701,1002,BlueDart,2025-09-26,2025-10-01,Delivered
702,1004,FedEx,2024-02-13,2024-02-16,Delivered
703,1006,Delhivery,2024-08-17,2024-08-23,Delivered
704,1008,BlueDart,2025-11-03,,Shipped
705,1009,FedEx,2025-10-30,2025-11-04,Delivered
706,1011,FedEx,2024-08-10,2024-08-13,Delivered
707,1012,Delhivery,2024-11-25,,Shipped
708,1013,EcomExpress,2024-04-17,2024-04-23,Delivered
709,1015,BlueDart,2024-10-23,2024-10-28,Returned
710,1018,EcomExpress,2025-08-25,2025-08-30,Returned
711,1020,Delhivery,2026-02-22,2026-02-27,Returned
712,1021,Delhivery,2024-06-22,,Shipped
713,1023,EcomExpress,2024-09-21,,Shipped
714,1025,Delhivery,2025-10-08,2025-10-11,Delivered
715,1026,Delhivery,2025-08-15,2025-08-19,Delivered
716,1028,BlueDart,2026-01-31,2026-02-04,Delivered
717,1029,FedEx,2024-12-06,2024-12-08,Delivered
718,1030,BlueDart,2026-01-03,2026-01-08,Delivered
719,1031,BlueDart,2024-09-17,2024-09-20,Delivered
720,1032,Delhivery,2025-10-14,2025-10-16,Delivered
721,1033,BlueDart,2024-02-27,2024-03-01,Delivered
722,1034,Delhivery,2025-10-25,2025-10-28,Delivered
723,1035,EcomExpress,2024-06-09,2024-06-14,Returned
724,1038,Delhivery,2024-09-08,2024-09-13,Delivered
725,1041,BlueDart,2025-06-13,2025-06-19,Delivered
726,1042,Delhivery,2024-12-01,2024-12-05,Delivered
727,1043,FedEx,2024-05-15,2024-05-19,Delivered
728,1044,BlueDart,2025-02-03,,Shipped
729,1045,BlueDart,2024-08-02,2024-08-04,Delivered
730,1046,EcomExpress,2025-02-04,2025-02-06,Delivered
731,1048,BlueDart,2024-04-21,2024-04-26,Returned
732,1050,BlueDart,2025-04-01,2025-04-04,Returned
733,1051,EcomExpress,2024-05-17,,Shipped
734,1053,Delhivery,2024-12-04,2024-12-09,Delivered
735,1054,FedEx,2024-01-06,2024-01-11,Delivered
736,1055,FedEx,2024-06-01,2024-06-03,Returned
737,1056,BlueDart,2025-10-14,2025-10-20,Delivered
738,1057,Delhivery,2024-12-31,,Shipped
739,1058,BlueDart,2025-06-13,2025-06-16,Delivered
740,1059,FedEx,2025-01-18,2025-01-23,Delivered
741,1060,EcomExpress,2025-01-28,2025-01-31,Delivered
742,1062,EcomExpress,2026-01-31,2026-02-06,Delivered
743,1063,Delhivery,2025-11-12,2025-11-17,Delivered
744,1064,BlueDart,2024-07-09,2024-07-12,Delivered
745,1065,EcomExpress,2024-08-24,2024-08-26,Delivered
746,1066,FedEx,2026-02-15,2026-02-19,Delivered
747,1067,BlueDart,2025-08-11,2025-08-15,Delivered
748,1068,Delhivery,2025-03-16,2025-03-21,Delivered
749,1069,Delhivery,2024-08-15,2024-08-20,Delivered
750,1072,Delhivery,2025-04-07,2025-04-09,Returned
751,1075,Delhivery,2025-10-25,2025-10-28,Delivered
752,1076,FedEx,2024-12-14,2024-12-16,Delivered
753,1077,Delhivery,2026-02-16,,Shipped
754,1079,BlueDart,2024-04-04,2024-04-06,Delivered
755,1080,FedEx,2025-02-10,2025-02-16,Delivered
756,1082,BlueDart,2026-02-15,2026-02-21,Delivered
757,1083,Delhivery,2026-01-27,,Shipped
758,1084,BlueDart,2024-12-29,2025-01-04,Delivered
759,1086,BlueDart,2025-06-14,2025-06-20,Delivered
760,1088,EcomExpress,2024-07-11,,Shipped
761,1089,Delhivery,2025-03-19,2025-03-24,Delivered
762,1090,BlueDart,2025-02-27,,Shipped
763,1091,BlueDart,2024-10-16,2024-10-22,Delivered
764,1092,FedEx,2025-12-14,2025-12-16,Delivered
765,1093,Delhivery,2024-07-06,2024-07-10,Returned
766,1094,FedEx,2024-05-16,2024-05-18,Returned
767,1096,FedEx,2025-03-31,2025-04-06,Delivered
768,1097,EcomExpress,2024-01-25,2024-01-31,Delivered
769,1098,Delhivery,2025-03-05,2025-03-09,Delivered
770,1099,FedEx,2024-05-26,2024-05-31,Delivered
771,1101,Delhivery,2025-09-10,2025-09-13,Delivered
772,1102,FedEx,2025-04-14,2025-04-19,Delivered
773,1103,FedEx,2024-04-28,2024-05-02,Delivered
774,1104,EcomExpress,2025-06-30,2025-07-05,Delivered
775,1105,EcomExpress,2024-09-19,,Shipped
776,1106,BlueDart,2024-10-28,2024-11-01,Delivered
777,1107,EcomExpress,2025-03-04,2025-03-07,Delivered
778,1108,BlueDart,2025-12-10,2025-12-14,Delivered
779,1109,BlueDart,2024-08-03,2024-08-09,Delivered
780,1111,FedEx,2025-07-26,2025-07-29,Delivered
781,1112,Delhivery,2025-01-21,2025-01-24,Delivered
782,1113,EcomExpress,2025-08-03,2025-08-07,Delivered
783,1114,BlueDart,2025-01-07,2025-01-11,Delivered
784,1116,EcomExpress,2025-05-11,2025-05-17,Delivered
785,1117,Delhivery,2024-07-17,2024-07-19,Delivered
786,1118,BlueDart,2025-09-28,2025-10-04,Delivered
787,1119,BlueDart,2025-10-04,2025-10-10,Delivered
788,1120,BlueDart,2024-07-24,2024-07-29,Delivered
789,1122,Delhivery,2024-07-26,2024-07-30,Delivered
790,1123,FedEx,2024-10-27,,Shipped
791,1126,FedEx,2024-01-25,2024-01-31,Returned
792,1128,BlueDart,2024-01-31,2024-02-04,Delivered
793,1129,EcomExpress,2025-12-06,2025-12-09,Delivered
794,1132,BlueDart,2024-05-18,2024-05-22,Delivered
795,1135,EcomExpress,2024-01-25,2024-01-31,Delivered
796,1136,BlueDart,2025-02-24,,Shipped
797,1137,EcomExpress,2024-11-08,2024-11-14,Returned
798,1138,BlueDart,2024-10-15,2024-10-19,Delivered
799,1139,EcomExpress,2025-11-23,2025-11-28,Delivered
800,1140,Delhivery,2025-04-28,2025-05-02,Delivered
801,1142,EcomExpress,2025-08-03,2025-08-05,Delivered
802,1143,Delhivery,2024-05-27,2024-05-31,Returned
803,1144,FedEx,2025-06-01,2025-06-07,Delivered
804,1145,Delhivery,2024-06-08,2024-06-10,Delivered
805,1147,FedEx,2026-02-03,2026-02-05,Delivered
806,1149,BlueDart,2024-09-08,2024-09-10,Delivered
807,1150,EcomExpress,2025-01-09,2025-01-15,Delivered
808,1152,BlueDart,2024-09-27,2024-10-03,Delivered
809,1153,EcomExpress,2024-10-12,2024-10-14,Delivered
810,1154,Delhivery,2024-11-20,2024-11-23,Delivered
811,1155,EcomExpress,2025-05-11,2025-05-15,Delivered
812,1156,EcomExpress,2024-08-20,2024-08-25,Returned
813,1157,EcomExpress,2026-01-19,2026-01-23,Delivered
814,1158,EcomExpress,2024-02-28,2024-03-05,Delivered
815,1159,EcomExpress,2025-07-29,2025-08-03,Delivered
816,1160,BlueDart,2025-03-01,2025-03-03,Delivered
817,1161,Delhivery,2025-11-28,2025-12-03,Delivered
818,1162,BlueDart,2025-02-08,2025-02-10,Delivered
819,1164,EcomExpress,2025-12-20,,Shipped
820,1165,BlueDart,2025-10-26,,Shipped
821,1166,BlueDart,2026-02-13,2026-02-18,Delivered
822,1167,EcomExpress,2025-09-21,2025-09-27,Delivered
823,1169,BlueDart,2025-01-30,2025-02-04,Delivered
824,1170,Delhivery,2024-03-15,,Shipped
825,1172,FedEx,2024-06-21,2024-06-26,Returned
826,1173,BlueDart,2024-11-21,2024-11-25,Delivered
827,1174,BlueDart,2024-07-07,2024-07-09,Delivered
828,1175,EcomExpress,2025-08-05,,Shipped
829,1176,Delhivery,2025-08-28,2025-09-02,Delivered
830,1177,Delhivery,2025-01-07,2025-01-13,Delivered
831,1179,EcomExpress,2024-09-24,2024-09-26,Delivered
832,1181,Delhivery,2025-10-10,2025-10-14,Delivered
833,1184,EcomExpress,2025-10-23,2025-10-25,Delivered
834,1185,EcomExpress,2024-04-03,,Shipped
835,1186,BlueDart,2024-04-16,2024-04-20,Delivered
836,1187,FedEx,2025-02-09,2025-02-11,Returned
837,1189,EcomExpress,2024-09-18,2024-09-24,Delivered
838,1190,BlueDart,2024-05-06,,Shipped
839,1191,FedEx,2024-03-08,2024-03-10,Delivered
840,1192,FedEx,2025-05-18,2025-05-24,Delivered
841,1193,BlueDart,2024-12-13,2024-12-19,Delivered
842,1194,BlueDart,2024-11-09,2024-11-15,Delivered
843,1195,EcomExpress,2026-01-12,2026-01-14,Delivered
844,1196,EcomExpress,2024-04-19,2024-04-23,Delivered
845,1197,BlueDart,2024-03-03,2024-03-06,Delivered
846,1198,FedEx,2025-12-03,2025-12-07,Delivered
847,1199,Delhivery,2025-11-28,2025-12-02,Delivered
848,1200,BlueDart,2024-11-24,2024-11-26,Returned
849,1201,EcomExpress,2025-02-02,2025-02-06,Delivered
850,1202,FedEx,2024-12-09,,Shipped
851,1203,EcomExpress,2024-12-09,2024-12-15,Delivered
852,1204,Delhivery,2025-11-11,2025-11-16,Delivered
853,1205,FedEx,2025-12-12,,Shipped
854,1207,BlueDart,2025-04-22,,Shipped
855,1208,EcomExpress,2025-03-12,,Shipped
856,1209,FedEx,2024-09-29,2024-10-04,Delivered
857,1210,FedEx,2024-01-03,2024-01-09,Delivered
858,1212,FedEx,2024-05-01,2024-05-04,Delivered
859,1213,BlueDart,2025-08-09,2025-08-15,Delivered
860,1216,EcomExpress,2024-03-26,,Shipped
861,1217,EcomExpress,2025-03-15,2025-03-21,Delivered
862,1219,EcomExpress,2025-12-21,2025-12-24,Delivered
863,1220,BlueDart,2024-07-13,2024-07-15,Delivered
864,1222,BlueDart,2025-08-24,,Shipped
865,1223,FedEx,2024-09-02,2024-09-04,Delivered
866,1224,EcomExpress,2024-06-19,2024-06-21,Delivered
867,1225,BlueDart,2025-12-01,2025-12-07,Delivered
868,1226,FedEx,2025-07-31,2025-08-03,Delivered
869,1228,EcomExpress,2025-12-17,2025-12-19,Delivered
870,1229,EcomExpress,2025-10-24,2025-10-28,Delivered
871,1232,Delhivery,2024-04-21,2024-04-23,Delivered
872,1234,BlueDart,2024-10-13,2024-10-17,Delivered
873,1235,EcomExpress,2025-05-27,2025-05-30,Delivered
874,1236,FedEx,2025-11-04,2025-11-07,Delivered
875,1237,EcomExpress,2024-03-27,2024-03-29,Delivered
876,1238,FedEx,2024-10-26,2024-10-28,Delivered
877,1239,Delhivery,2025-02-27,,Shipped
878,1240,Delhivery,2025-07-26,,Shipped
879,1242,Delhivery,2025-05-25,2025-05-28,Delivered
880,1243,Delhivery,2025-04-11,,Shipped
881,1245,FedEx,2025-03-13,,Shipped
882,1247,EcomExpress,2024-07-03,2024-07-07,Delivered
883,1248,BlueDart,2024-01-30,2024-02-05,Returned
884,1249,EcomExpress,2024-07-28,2024-07-30,Delivered
885,1250,Delhivery,2025-02-06,2025-02-10,Delivered
886,1252,Delhivery,2024-01-30,2024-02-01,Returned
887,1253,EcomExpress,2024-06-10,2024-06-14,Delivered
888,1254,Delhivery,2025-07-20,,Shipped
889,1255,BlueDart,2024-06-14,2024-06-19,Delivered
890,1256,EcomExpress,2025-06-01,2025-06-06,Delivered
891,1257,FedEx,2025-04-01,2025-04-03,Delivered
892,1258,Delhivery,2025-03-22,2025-03-28,Delivered
893,1259,FedEx,2024-06-22,2024-06-28,Delivered
894,1260,Delhivery,2024-10-19,2024-10-25,Delivered
895,1261,BlueDart,2026-01-04,2026-01-08,Delivered
896,1262,EcomExpress,2025-11-19,2025-11-23,Returned
897,1263,FedEx,2025-01-31,2025-02-06,Delivered
898,1265,EcomExpress,2025-10-28,2025-11-03,Delivered
899,1266,BlueDart,2024-07-27,2024-07-31,Delivered
900,1268,FedEx,2025-03-09,2025-03-14,Delivered
901,1270,BlueDart,2025-03-24,2025-03-29,Delivered
902,1272,FedEx,2025-11-24,2025-11-28,Delivered
903,1273,Delhivery,2025-08-09,2025-08-13,Delivered
904,1274,Delhivery,2025-11-10,2025-11-13,Delivered
905,1280,EcomExpress,2024-07-13,2024-07-15,Returned
906,1282,Delhivery,2025-04-25,2025-04-28,Delivered
907,1284,BlueDart,2025-08-30,2025-09-05,Delivered
908,1287,BlueDart,2025-10-18,2025-10-20,Delivered
909,1288,FedEx,2024-04-23,2024-04-26,Returned
910,1289,BlueDart,2024-08-04,,Shipped
911,1290,EcomExpress,2025-04-18,2025-04-24,Delivered
912,1291,Delhivery,2024-08-19,2024-08-25,Delivered
913,1292,BlueDart,2024-04-08,2024-04-11,Delivered
914,1294,FedEx,2025-05-11,2025-05-13,Returned
915,1295,BlueDart,2024-01-02,2024-01-06,Delivered
916,1297,BlueDart,2026-01-20,2026-01-23,Delivered
917,1298,EcomExpress,2025-08-04,2025-08-10,Returned
918,1299,EcomExpress,2025-02-09,2025-02-14,Delivered
919,1300,FedEx,2026-01-19,2026-01-24,Delivered
920,1301,Delhivery,2025-03-04,2025-03-10,Delivered
921,1303,Delhivery,2024-05-21,2024-05-26,Delivered
922,1304,EcomExpress,2024-04-03,,Shipped
923,1306,EcomExpress,2024-06-17,2024-06-19,Delivered
924,1308,FedEx,2024-06-02,2024-06-08,Delivered
925,1309,Delhivery,2025-07-08,2025-07-13,Delivered
926,1311,EcomExpress,2026-01-19,2026-01-23,Delivered
927,1313,Delhivery,2025-08-21,2025-08-26,Returned
928,1314,Delhivery,2024-04-03,2024-04-08,Delivered
929,1315,EcomExpress,2024-11-26,2024-11-28,Delivered
930,1316,EcomExpress,2024-05-23,2024-05-25,Returned
931,1318,FedEx,2025-01-23,2025-01-29,Delivered
932,1320,Delhivery,2025-01-27,2025-01-29,Delivered
933,1322,EcomExpress,2025-06-07,,Shipped
934,1324,FedEx,2024-09-03,2024-09-09,Delivered
935,1325,BlueDart,2024-04-29,2024-05-05,Delivered
936,1326,FedEx,2025-03-22,,Shipped
937,1328,BlueDart,2026-01-10,2026-01-16,Delivered
938,1329,EcomExpress,2025-12-18,2025-12-24,Delivered
939,1330,EcomExpress,2026-02-06,2026-02-11,Returned
940,1331,BlueDart,2025-11-27,2025-12-01,Delivered
941,1332,Delhivery,2025-06-10,2025-06-13,Delivered
942,1333,BlueDart,2024-08-14,2024-08-16,Delivered
943,1335,Delhivery,2025-11-08,2025-11-13,Delivered
944,1337,FedEx,2024-08-21,2024-08-23,Delivered
945,1339,BlueDart,2024-03-24,2024-03-30,Returned
946,1340,EcomExpress,2025-06-26,2025-06-29,Delivered
