order_item_id,order_id,prod_id,quantity,unit_price,gross_amount,discount_amount,net_amount
504,208,337,3,85310.48,255931.44,0.0,255931.44
505,208,3778,1,9984.5,9984.5,0.0,9984.5
506,209,162,3,76491.14,229473.42,0.0,229473.42
507,209,4863,3,1131.88,3395.64,0.0,3395.64
508,210,2843,3,957.6,2872.8,430.92,2441.88
509,211,55,1,120103.87,120103.87,0.0,120103.87
510,211,378,1,83868.02,83868.02,0.0,83868.02
511,212,6,3,70165.2,210495.6,10524.78,199970.82
512,213,2215,1,7376.77,7376.77,0.0,7376.77
513,213,4099,1,421.73,421.73,0.0,421.73
514,213,3578,3,808.08,2424.24,0.0,2424.24
515,213,1957,1,25718.27,25718.27,0.0,25718.27
516,214,3230,3,1176.33,3528.99,1058.7,2470.29
517,214,5806,2,30994.64,61989.28,0.0,61989.28
518,214,1227,1,6816.04,6816.04,0.0,6816.04
519,215,5695,1,22596.69,22596.69,0.0,22596.69
520,215,3451,3,79.67,239.01,0.0,239.01
521,215,3340,3,936.94,2810.82,0.0,2810.82
522,215,3069,1,1945.17,1945.17,0.0,1945.17
523,216,90,3,32173.79,96521.37,9652.14,86869.23
524,216,5804,1,19638.84,19638.84,0.0,19638.84
525,216,1223,1,2037.42,2037.42,0.0,2037.42
526,217,5061,3,1064.38,3193.14,0.0,3193.14
527,217,5851,3,18584.01,55752.03,0.0,55752.03
528,217,5649,3,28012.42,84037.26,0.0,84037.26
529,217,3108,1,1177.39,1177.39,0.0,1177.39
530,218,1278,3,8567.17,25701.51,0.0,25701.51
531,218,805,2,68353.1,136706.2,0.0,136706.2
532,218,529,3,4603.83,13811.49,2071.72,11739.77
533,219,4875,3,1455.7,4367.1,0.0,4367.1
534,219,5896,3,33023.73,99071.19,0.0,99071.19
535,219,3999,1,5244.47,5244.47,0.0,5244.47
536,219,4159,2,14767.76,29535.52,7383.88,22151.64
537,220,1452,1,4865.33,4865.33,0.0,4865.33
538,221,2945,3,4431.55,13294.65,0.0,13294.65
539,221,3573,1,514.09,514.09,0.0,514.09
540,221,2821,2,3798.91,7597.82,0.0,7597.82
541,222,3830,2,4659.4,9318.8,1863.76,7455.04
542,222,3939,2,8027.56,16055.12,0.0,16055.12
543,223,1845,1,39414.97,39414.97,0.0,39414.97
544,224,5411,2,5396.2,10792.4,0.0,10792.4
545,225,3529,2,57.17,114.34,0.0,114.34
546,225,3893,2,1083.83,2167.66,0.0,2167.66
547,225,1542,3,7906.72,23720.16,0.0,23720.16
548,225,2302,2,29276.52,58553.04,0.0,58553.04
549,226,2011,1,3882.28,3882.28,0.0,3882.28
550,227,4962,1,513.86,513.86,51.39,462.47
551,227,2937,1,186.95,186.95,28.04,158.91
552,227,5079,3,1312.63,3937.89,0.0,3937.89
553,228,1093,2,9318.88,18637.76,0.0,18637.76
554,228,4165,2,1749.15,3498.3,0.0,3498.3
555,228,2654,2,528.52,1057.04,0.0,1057.04
556,229,4809,2,1693.66,3387.32,169.37,3217.95
557,229,133,3,134600.91,403802.73,0.0,403802.73
558,229,309,1,52982.38,52982.38,0.0,52982.38
559,229,486,3,5455.06,16365.18,0.0,16365.18
560,230,3353,3,1312.95,3938.85,0.0,3938.85
561,230,5662,2,29224.39,58448.78,0.0,58448.78
562,230,4189,1,5669.94,5669.94,1417.48,4252.46
563,230,585,2,116448.08,232896.16,0.0,232896.16
564,231,1291,1,8116.04,8116.04,0.0,8116.04
565,231,3913,2,10578.84,21157.68,2115.77,19041.91
566,231,4505,1,5381.62,5381.62,0.0,5381.62
567,232,4401,2,7278.5,14557.0,0.0,14557.0
568,232,1614,3,8557.13,25671.39,2567.14,23104.25
569,233,1217,2,8089.65,16179.3,0.0,16179.3
570,233,1388,2,9271.8,18543.6,2781.54,15762.06
571,233,2332,3,1054.68,3164.04,0.0,3164.04
572,234,3480,2,1254.65,2509.3,125.47,2383.83
573,234,1039,2,2766.98,5533.96,0.0,5533.96
574,234,5293,2,2581.54,5163.08,1290.77,3872.31
575,235,1514,2,659.6,1319.2,0.0,1319.2
576,235,5573,1,534.15,534.15,0.0,534.15
577,235,1759,1,23563.48,23563.48,5890.87,17672.61
578,236,2754,1,4274.0,4274.0,0.0,4274.0
579,236,4485,2,9766.71,19533.42,0.0,19533.42
580,236,512,3,65310.4,195931.2,0.0,195931.2
581,237,3292,1,1557.41,1557.41,0.0,1557.41
582,238,5416,3,14040.33,42120.99,6318.15,35802.84
583,238,69,2,52465.38,104930.76,26232.69,78698.07
584,239,3277,2,604.78,1209.56,302.39,907.17
585,239,391,2,139591.12,279182.24,0.0,279182.24
586,239,5399,3,8361.29,25083.87,0.0,25083.87
587,240,341,3,94914.7,284744.1,0.0,284744.1
588,240,2559,1,4179.19,4179.19,0.0,4179.19
589,241,1301,2,6036.01,12072.02,2414.4,9657.62
590,241,5174,1,7968.83,7968.83,0.0,7968.83
591,242,369,2,138550.67,277101.34,0.0,277101.34
592,242,98,2,80417.8,160835.6,40208.9,120626.7
593,242,4463,1,4511.33,4511.33,0.0,4511.33
594,242,1446,3,8048.43,24145.29,0.0,24145.29
595,243,4751,3,1936.65,5809.95,0.0,5809.95
596,244,4849,3,587.39,1762.17,0.0,1762.17
597,244,3328,1,409.52,409.52,0.0,409.52
598,244,1953,2,9835.28,19670.56,3934.11,15736.45
599,245,73,3,141555.24,424665.72,0.0,424665.72
600,245,4199,1,6215.34,6215.34,0.0,6215.34
601,246,5206,1,10157.06,10157.06,0.0,10157.06
602,246,4340,2,2066.87,4133.74,0.0,4133.74
603,246,1208,3,7778.88,23336.64,0.0,23336.64
604,247,3489,1,1754.1,1754.1,0.0,1754.1
605,247,5266,2,14374.23,28748.46,0.0,28748.46
606,247,4973,2,1513.8,3027.6,0.0,3027.6
607,248,4336,3,4241.77,12725.31,0.0,12725.31
608,248,2776,2,415.01,830.02,0.0,830.02
609,248,479,3,6576.03,19728.09,0.0,19728.09
610,249,1418,2,6076.06,12152.12,0.0,12152.12
611,249,6016,2,48272.28,96544.56,0.0,96544.56
612,249,947,3,8658.63,25975.89,6493.97,19481.92
613,250,644,3,110821.42,332464.26,99739.28,232724.98
614,250,357,3,85216.31,255648.93,0.0,255648.93
615,250,1599,3,7761.6,23284.8,0.0,23284.8
616,251,1610,2,6824.0,13648.0,2047.2,11600.8
617,252,3851,1,375.51,375.51,0.0,375.51
618,252,2299,1,2041.44,2041.44,408.29,1633.15
619,252,5541,3,3012.47,9037.41,0.0,9037.41
620,252,1311,1,6362.95,6362.95,0.0,6362.95
621,253,2059,3,7859.3,23577.9,0.0,23577.9
622,253,185,1,79046.87,79046.87,0.0,79046.87
623,253,5729,1,35209.73,35209.73,0.0,35209.73
624,254,167,3,33115.73,99347.19,19869.44,79477.75
625,254,1293,3,2478.46,7435.38,0.0,7435.38
626,254,58,2,82627.54,165255.08,24788.26,140466.82
627,254,5204,3,9787.92,29363.76,0.0,29363.76
628,255,5336,1,7680.34,7680.34,0.0,7680.34
629,256,2356,1,2825.05,2825.05,0.0,2825.05
630,256,3858,1,12530.37,12530.37,0.0,12530.37
631,257,4047,3,11302.88,33908.64,0.0,33908.64
632,258,5650,1,32179.58,32179.58,0.0,32179.58
633,258,1544,3,7913.76,23741.28,0.0,23741.28
634,258,3979,2,12049.61,24099.22,0.0,24099.22
635,258,1112,2,3571.94,7143.88,0.0,7143.88
636,259,4454,2,952.88,1905.76,0.0,1905.76
637,259,4805,2,156.24,312.48,0.0,312.48
638,259,359,1,120465.26,120465.26,18069.79,102395.47
639,260,3415,1,671.41,671.41,0.0,671.41
640,260,1477,2,3158.55,6317.1,1895.13,4421.97
641,260,4939,2,1048.39,2096.78,0.0,2096.78
642,261,1384,2,9561.17,19122.34,0.0,19122.34
643,261,3231,3,1953.1,5859.3,0.0,5859.3
644,261,5973,3,20270.32,60810.96,3040.55,57770.41
645,262,4204,2,5096.08,10192.16,0.0,10192.16
646,262,1694,3,13218.29,39654.87,0.0,39654.87
647,263,2031,3,12656.3,37968.9,0.0,37968.9
648,263,5085,3,1441.32,4323.96,0.0,4323.96
649,263,609,2,141820.29,283640.58,0.0,283640.58
650,264,5930,3,27145.47,81436.41,0.0,81436.41
651,264,4225,2,5537.43,11074.86,0.0,11074.86
652,264,4308,2,9387.96,18775.92,3755.18,15020.74
653,265,5195,3,6421.84,19265.52,1926.55,17338.97
654,265,4703,2,8812.0,17624.0,0.0,17624.0
655,265,1305,3,3213.75,9641.25,0.0,9641.25
656,265,4341,3,1184.93,3554.79,0.0,3554.79
657,266,2134,1,14911.17,14911.17,0.0,14911.17
658,266,4406,2,2344.75,4689.5,0.0,4689.5
659,266,1225,1,2501.72,2501.72,0.0,2501.72
660,266,2750,3,4116.14,12348.42,0.0,12348.42
661,267,1603,3,5312.04,15936.12,3187.22,12748.9
662,267,3259,1,1509.02,1509.02,226.35,1282.67
663,267,447,3,90281.41,270844.23,0.0,270844.23
664,268,1461,1,5738.01,5738.01,0.0,5738.01
665,268,413,1,128512.33,128512.33,0.0,128512.33
666,268,3874,3,2783.89,8351.67,2505.5,5846.17
667,269,3113,1,815.9,815.9,0.0,815.9
668,270,2784,1,3062.17,3062.17,0.0,3062.17
669,270,2228,1,20314.03,20314.03,0.0,20314.03
670,270,3023,1,1602.8,1602.8,0.0,1602.8
671,270,5806,1,30994.64,30994.64,0.0,30994.64
672,271,2929,2,1481.39,2962.78,740.7,2222.08
673,272,2732,3,388.68,1166.04,58.3,1107.74
674,272,3939,1,8027.56,8027.56,0.0,8027.56
675,272,2355,1,119.67,119.67,0.0,119.67
676,272,1631,1,3390.19,3390.19,0.0,3390.19
677,273,5848,2,39152.37,78304.74,0.0,78304.74
678,273,2828,3,3690.9,11072.7,0.0,11072.7
679,274,4714,2,9397.86,18795.72,0.0,18795.72
680,274,1302,1,1821.19,1821.19,0.0,1821.19
681,274,1297,1,2874.01,2874.01,0.0,2874.01
682,274,3074,1,26.37,26.37,1.32,25.05
683,275,1739,1,20582.68,20582.68,0.0,20582.68
684,275,3271,3,102.15,306.45,0.0,306.45
685,275,463,2,95368.78,190737.56,0.0,190737.56
686,275,2105,2,1500.1,3000.2,0.0,3000.2
687,276,5556,2,2568.86,5137.72,513.77,4623.95
688,276,1873,3,17141.87,51425.61,10285.12,41140.49
689,276,1896,1,39075.3,39075.3,0.0,39075.3
690,277,1306,3,5659.4,16978.2,0.0,16978.2
691,277,2430,2,385.4,770.8,0.0,770.8
692,277,4900,2,898.36,1796.72,179.67,1617.05
693,277,4787,2,349.92,699.84,0.0,699.84
694,278,4888,3,1620.04,4860.12,0.0,4860.12
695,278,5352,2,14365.41,28730.82,0.0,28730.82
696,279,4530,2,1575.21,3150.42,0.0,3150.42
697,279,5080,1,958.27,958.27,0.0,958.27
698,279,2339,3,1335.09,4005.27,600.79,3404.48
699,280,1744,2,26653.94,53307.88,0.0,53307.88
700,280,5890,2,19110.04,38220.08,0.0,38220.08
701,281,5395,3,3528.58,10585.74,0.0,10585.74
702,282,4794,3,1605.85,4817.55,0.0,4817.55
703,282,1967,3,20012.9,60038.7,0.0,60038.7
704,282,3754,3,8716.43,26149.29,0.0,26149.29
705,282,2701,2,3774.71,7549.42,0.0,7549.42
706,283,4666,3,7914.37,23743.11,0.0,23743.11
707,284,4715,2,6111.21,12222.42,0.0,12222.42
708,284,1341,3,1794.49,5383.47,0.0,5383.47
709,284,5027,3,1558.17,4674.51,0.0,4674.51
710,285,3639,3,1702.73,5108.19,0.0,5108.19
711,285,5233,2,6542.99,13085.98,0.0,13085.98
712,285,1428,3,6908.76,20726.28,2072.63,18653.65
713,286,1109,2,3666.47,7332.94,0.0,7332.94
714,286,4803,2,841.85,1683.7,0.0,1683.7
715,286,4080,2,6291.71,12583.42,0.0,12583.42
716,286,2290,1,3085.66,3085.66,0.0,3085.66
717,287,5815,1,5686.99,5686.99,0.0,5686.99
718,287,1342,1,2537.54,2537.54,126.88,2410.66
719,287,484,2,57659.56,115319.12,23063.82,92255.3
720,287,2501,3,3264.52,9793.56,0.0,9793.56
721,288,1341,3,1794.49,5383.47,0.0,5383.47
722,288,1550,1,9190.64,9190.64,0.0,9190.64
723,288,191,2,62034.82,124069.64,0.0,124069.64
724,289,2086,2,24730.14,49460.28,0.0,49460.28
725,289,5985,1,29171.05,29171.05,0.0,29171.05
726,289,1044,1,4457.17,4457.17,0.0,4457.17
727,289,5469,1,10724.95,10724.95,0.0,10724.95
728,290,3535,2,615.41,1230.82,0.0,1230.82
729,290,2126,1,36324.5,36324.5,0.0,36324.5
730,290,5832,2,38008.08,76016.16,0.0,76016.16
731,291,3020,2,671.01,1342.02,134.2,1207.82
732,291,1099,2,9019.77,18039.54,0.0,18039.54
733,291,2032,2,22733.46,45466.92,0.0,45466.92
734,292,2315,3,29753.72,89261.16,0.0,89261.16
735,292,4685,3,7372.92,22118.76,0.0,22118.76
736,292,1414,1,3772.15,3772.15,0.0,3772.15
737,292,3667,1,628.3,628.3,0.0,628.3
738,293,4530,3,1575.21,4725.63,0.0,4725.63
739,294,2085,2,39081.77,78163.54,0.0,78163.54
740,294,5678,1,43512.43,43512.43,2175.62,41336.81
741,295,4187,3,4235.96,12707.88,0.0,12707.88
742,296,5155,1,1774.14,1774.14,443.54,1330.6
743,296,399,1,61963.25,61963.25,0.0,61963.25
744,296,3152,3,812.03,2436.09,0.0,2436.09
745,297,2903,2,3534.95,7069.9,0.0,7069.9
746,298,5314,1,12852.23,12852.23,0.0,12852.23
747,298,487,2,76534.52,153069.04,0.0,153069.04
748,298,159,1,28206.17,28206.17,0.0,28206.17
749,299,2767,2,3250.97,6501.94,0.0,6501.94
750,300,297,1,96210.55,96210.55,0.0,96210.55
751,301,5699,2,42888.02,85776.04,8577.6,77198.44
752,301,531,2,59496.56,118993.12,0.0,118993.12
753,301,2600,3,4518.86,13556.58,0.0,13556.58
754,302,4751,2,1936.65,3873.3,0.0,3873.3
755,303,1504,1,1418.71,1418.71,0.0,1418.71
756,303,2113,1,11392.96,11392.96,0.0,11392.96
757,304,5778,3,30042.41,90127.23,9012.72,81114.51
758,304,1537,3,4925.26,14775.78,0.0,14775.78
759,305,696,1,50011.97,50011.97,0.0,50011.97
760,305,3163,2,1059.37,2118.74,0.0,2118.74
761,305,4166,3,3610.37,10831.11,1624.67,9206.44
762,305,5754,1,31628.43,31628.43,0.0,31628.43
763,306,2446,3,3268.25,9804.75,0.0,9804.75
764,306,5010,3,1106.01,3318.03,0.0,3318.03
765,306,2024,3,17317.7,51953.1,0.0,51953.1
766,306,3138,3,879.52,2638.56,0.0,2638.56
767,307,1082,1,584.18,584.18,0.0,584.18
768,307,4219,3,1499.46,4498.38,0.0,4498.38
769,307,923,1,6357.8,6357.8,0.0,6357.8
770,308,3085,2,1080.31,2160.62,0.0,2160.62
771,308,5961,2,11141.0,22282.0,0.0,22282.0
772,309,2331,1,4510.82,4510.82,225.54,4285.28
773,309,3119,1,843.35,843.35,0.0,843.35
774,309,4449,3,8919.94,26759.82,6689.96,20069.86
775,310,1769,1,13909.7,13909.7,0.0,13909.7
776,310,4548,3,8473.94,25421.82,0.0,25421.82
777,310,1042,1,2012.49,2012.49,301.87,1710.62
778,311,3895,2,10791.94,21583.88,0.0,21583.88
779,312,2906,1,4772.77,4772.77,0.0,4772.77
780,312,1610,3,6824.0,20472.0,5118.0,15354.0
781,313,4294,1,5219.16,5219.16,0.0,5219.16
782,313,431,3,100964.41,302893.23,0.0,302893.23
783,314,5017,1,1075.77,1075.77,215.15,860.62
784,314,4057,3,3582.34,10747.02,0.0,10747.02
785,314,570,2,23723.92,47447.84,0.0,47447.84
786,314,413,2,128512.33,257024.66,0.0,257024.66
787,315,3075,3,1990.4,5971.2,0.0,5971.2
788,316,1384,3,9561.17,28683.51,0.0,28683.51
789,316,5458,1,11605.46,11605.46,0.0,11605.46
790,316,3741,2,9014.66,18029.32,0.0,18029.32
791,316,4546,2,2810.03,5620.06,0.0,5620.06
792,317,4342,1,9149.88,9149.88,0.0,9149.88
793,317,2055,2,32667.69,65335.38,0.0,65335.38
794,317,5563,3,8593.87,25781.61,0.0,25781.61
795,318,4113,3,10646.03,31938.09,0.0,31938.09
796,319,4224,2,1266.08,2532.16,0.0,2532.16
797,319,2364,2,2970.73,5941.46,0.0,5941.46
798,319,1724,1,27623.99,27623.99,0.0,27623.99
799,320,284,2,98437.97,196875.94,19687.59,177188.35
800,321,1737,3,23024.6,69073.8,0.0,69073.8
801,321,6018,3,11946.69,35840.07,0.0,35840.07
802,321,1644,2,6410.52,12821.04,0.0,12821.04
803,322,5280,3,3154.04,9462.12,1892.42,7569.7
804,323,3412,2,1563.35,3126.7,0.0,3126.7
805,323,4880,1,575.4,575.4,0.0,575.4
806,324,487,2,76534.52,153069.04,0.0,153069.04
807,324,232,1,51206.5,51206.5,0.0,51206.5
808,324,6014,1,3475.54,3475.54,868.88,2606.66
809,324,2347,3,2629.68,7889.04,0.0,7889.04
810,325,2136,3,29112.65,87337.95,0.0,87337.95
811,325,647,3,39340.05,118020.15,0.0,118020.15
812,325,1321,3,6257.83,18773.49,938.67,17834.82
813,326,3759,2,4518.9,9037.8,0.0,9037.8
814,326,4450,1,3636.03,3636.03,0.0,3636.03
815,327,4333,3,5938.18,17814.54,4453.64,13360.9
816,328,1294,2,4087.79,8175.58,0.0,8175.58
817,328,1051,3,6207.16,18621.48,0.0,18621.48
818,329,4440,2,9062.84,18125.68,0.0,18125.68
819,329,1691,3,28522.18,85566.54,0.0,85566.54
820,329,4160,2,10833.19,21666.38,0.0,21666.38
821,330,4411,3,7374.91,22124.73,0.0,22124.73
822,330,2674,1,4880.95,4880.95,0.0,4880.95
823,331,1124,3,6930.82,20792.46,4158.49,16633.97
824,331,3216,2,1046.35,2092.7,0.0,2092.7
825,331,3222,1,1811.05,1811.05,0.0,1811.05
826,332,4263,3,13157.79,39473.37,1973.67,37499.7
827,333,4141,1,9866.08,9866.08,0.0,9866.08
828,333,1602,1,4332.05,4332.05,649.81,3682.24
829,333,853,1,7005.71,7005.71,0.0,7005.71
830,333,1525,2,307.35,614.7,0.0,614.7
831,334,2349,1,735.9,735.9,0.0,735.9
832,334,2113,3,11392.96,34178.88,0.0,34178.88
833,334,4415,3,8126.01,24378.03,0.0,24378.03
834,334,3291,1,222.24,222.24,0.0,222.24
835,335,5708,3,30446.62,91339.86,0.0,91339.86
836,335,4100,1,4801.44,4801.44,0.0,4801.44
837,335,2455,2,2158.53,4317.06,0.0,4317.06
838,335,1298,3,882.05,2646.15,0.0,2646.15
839,336,281,2,92327.76,184655.52,0.0,184655.52
840,336,2973,3,4305.1,12915.3,0.0,12915.3
841,336,910,3,7789.32,23367.96,0.0,23367.96
842,336,2851,2,544.27,1088.54,0.0,1088.54
843,337,4832,3,576.97,1730.91,0.0,1730.91
844,337,5818,1,36360.03,36360.03,0.0,36360.03
845,338,1712,1,20956.29,20956.29,0.0,20956.29
846,338,3166,3,1965.06,5895.18,0.0,5895.18
847,339,3050,3,1924.84,5774.52,0.0,5774.52
848,339,4148,2,1028.26,2056.52,0.0,2056.52
849,340,1141,2,2183.67,4367.34,0.0,4367.34
850,340,2190,1,13538.48,13538.48,0.0,13538.48
851,340,2565,1,4784.68,4784.68,0.0,4784.68
852,340,5402,1,8029.38,8029.38,1204.41,6824.97
853,341,1577,3,6480.8,19442.4,0.0,19442.4
854,341,752,2,73974.32,147948.64,0.0,147948.64
855,342,3209,2,1165.81,2331.62,0.0,2331.62
856,342,827,3,3777.93,11333.79,0.0,11333.79
857,343,4207,2,12107.04,24214.08,0.0,24214.08
858,344,2605,1,3636.65,3636.65,0.0,3636.65
859,345,3801,3,7246.3,21738.9,0.0,21738.9
860,345,5089,3,1533.86,4601.58,1150.4,3451.18
861,346,3445,3,911.71,2735.13,0.0,2735.13
862,346,5910,3,9430.4,28291.2,0.0,28291.2
863,346,3244,2,339.68,679.36,0.0,679.36
864,346,2366,1,2200.3,2200.3,0.0,2200.3
865,347,4418,1,1020.7,1020.7,0.0,1020.7
866,347,2225,1,39281.17,39281.17,11784.35,27496.82
867,348,1145,3,3200.3,9600.9,0.0,9600.9
868,348,5170,3,9046.67,27140.01,6785.0,20355.01
869,348,2883,2,3060.26,6120.52,0.0,6120.52
870,349,1935,3,20522.48,61567.44,0.0,61567.44
871,350,5855,2,16187.14,32374.28,0.0,32374.28
872,350,3758,2,3332.78,6665.56,0.0,6665.56
873,350,467,3,146247.02,438741.06,0.0,438741.06
874,350,5025,2,183.85,367.7,0.0,367.7
875,351,349,2,55860.26,111720.52,0.0,111720.52
876,351,35,2,76308.35,152616.7,0.0,152616.7
877,352,2197,2,5267.39,10534.78,0.0,10534.78
878,352,1696,2,28443.13,56886.26,0.0,56886.26
879,353,4776,3,1509.09,4527.27,0.0,4527.27
880,354,5033,1,116.09,116.09,5.8,110.29
881,354,5731,2,46553.5,93107.0,0.0,93107.0
882,354,5923,3,5581.12,16743.36,0.0,16743.36
883,354,390,2,104944.57,209889.14,0.0,209889.14
884,355,4877,3,731.89,2195.67,0.0,2195.67
885,355,4178,3,3633.7,10901.1,0.0,10901.1
886,356,2782,3,2356.36,7069.08,0.0,7069.08
887,357,1631,2,3390.19,6780.38,339.02,6441.36
888,357,2306,2,5624.47,11248.94,0.0,11248.94
889,357,2616,3,1196.57,3589.71,1076.91,2512.8
890,357,3300,2,1739.2,3478.4,0.0,3478.4
891,358,3437,3,673.77,2021.31,0.0,2021.31
892,358,5045,3,1974.98,5924.94,0.0,5924.94
893,358,4170,3,13776.34,41329.02,0.0,41329.02
894,358,2684,1,1495.99,1495.99,224.4,1271.59
895,359,1644,3,6410.52,19231.56,0.0,19231.56
896,359,2752,1,4936.75,4936.75,740.51,4196.24
897,359,4979,1,1410.48,1410.48,0.0,1410.48
898,359,1627,1,1559.58,1559.58,155.96,1403.62
899,360,5749,2,41153.32,82306.64,0.0,82306.64
900,360,2889,3,3556.78,10670.34,0.0,10670.34
901,361,5614,2,44884.48,89768.96,0.0,89768.96
902,362,3148,2,1995.21,3990.42,0.0,3990.42
903,363,4411,1,7374.91,7374.91,1474.98,5899.93
904,363,4553,2,2674.29,5348.58,0.0,5348.58
905,364,1349,2,1555.32,3110.64,0.0,3110.64
906,365,4189,2,5669.94,11339.88,0.0,11339.88
907,366,461,1,60552.3,60552.3,0.0,60552.3
908,366,4484,1,941.3,941.3,235.32,705.98
909,366,2543,1,328.17,328.17,0.0,328.17
910,367,4759,3,1005.36,3016.08,301.61,2714.47
911,367,5586,1,2925.91,2925.91,0.0,2925.91
912,367,1671,2,4248.6,8497.2,849.72,7647.48
913,368,93,3,79575.69,238727.07,0.0,238727.07
914,368,5326,2,9768.71,19537.42,0.0,19537.42
915,368,4175,3,9649.67,28949.01,0.0,28949.01
916,368,4416,2,6751.58,13503.16,0.0,13503.16
917,369,447,1,90281.41,90281.41,0.0,90281.41
918,369,4047,3,11302.88,33908.64,8477.16,25431.48
919,369,21,3,5067.93,15203.79,3800.95,11402.84
920,369,758,1,77244.52,77244.52,0.0,77244.52
921,370,1232,1,7042.84,7042.84,0.0,7042.84
922,370,5520,2,3558.97,7117.94,0.0,7117.94
923,371,317,3,15448.95,46346.85,11586.71,34760.14
924,372,1382,2,5918.21,11836.42,0.0,11836.42
925,372,4697,2,1126.54,2253.08,0.0,2253.08
926,372,1396,2,1042.77,2085.54,0.0,2085.54
927,373,6030,2,40888.56,81777.12,16355.42,65421.7
928,374,505,1,139533.3,139533.3,0.0,139533.3
929,374,3951,3,1116.16,3348.48,334.85,3013.63
930,375,1623,2,6188.27,12376.54,0.0,12376.54
931,375,6027,2,4880.56,9761.12,2928.34,6832.78
932,376,691,1,62948.92,62948.92,15737.23,47211.69
933,377,5991,1,14813.79,14813.79,0.0,14813.79
934,377,4420,3,8951.93,26855.79,0.0,26855.79
935,377,4151,2,6200.4,12400.8,620.04,11780.76
936,377,5675,1,25125.34,25125.34,0.0,25125.34
937,378,3498,2,1170.45,2340.9,0.0,2340.9
938,378,1791,2,18496.42,36992.84,0.0,36992.84
939,378,238,1,32888.04,32888.04,1644.4,31243.64
940,379,5301,1,4234.1,4234.1,0.0,4234.1
941,380,2285,1,29297.43,29297.43,0.0,29297.43
942,381,2638,3,2620.04,7860.12,0.0,7860.12
943,381,4205,3,6543.02,19629.06,3925.81,15703.25
944,382,1791,1,18496.42,18496.42,0.0,18496.42
945,382,5751,2,37801.25,75602.5,0.0,75602.5
946,383,5533,2,1927.89,3855.78,0.0,3855.78
947,383,5051,3,117.89,353.67,0.0,353.67
948,383,4820,1,635.69,635.69,63.57,572.12
949,383,3328,3,409.52,1228.56,368.57,859.99
950,384,3087,1,1681.81,1681.81,252.27,1429.54
951,385,1051,3,6207.16,18621.48,0.0,18621.48
952,385,74,1,139112.28,139112.28,0.0,139112.28
953,386,2195,2,19002.53,38005.06,0.0,38005.06
954,386,516,3,112129.97,336389.91,0.0,336389.91
955,386,5089,2,1533.86,3067.72,0.0,3067.72
956,386,2411,3,1396.65,4189.95,0.0,4189.95
957,387,2134,2,14911.17,29822.34,0.0,29822.34
958,388,4140,1,12729.22,12729.22,0.0,12729.22
959,388,5096,2,250.47,500.94,0.0,500.94
960,389,5494,2,4211.76,8423.52,0.0,8423.52
961,389,2949,3,3990.08,11970.24,0.0,11970.24
962,390,3899,1,6702.27,6702.27,0.0,6702.27
963,391,3751,3,2951.13,8853.39,0.0,8853.39
964,391,5892,3,35242.32,105726.96,0.0,105726.96
965,391,1580,2,413.15,826.3,0.0,826.3
966,391,5963,3,4951.9,14855.7,0.0,14855.7
967,392,5913,1,28624.09,28624.09,0.0,28624.09
968,393,5820,1,22117.19,22117.19,0.0,22117.19
969,393,508,3,18482.76,55448.28,13862.07,41586.21
970,393,3711,3,13372.73,40118.19,0.0,40118.19
971,394,1838,3,19824.74,59474.22,0.0,59474.22
972,394,3831,1,8662.14,8662.14,0.0,8662.14
973,394,3898,3,12351.3,37053.9,0.0,37053.9
974,395,4790,2,481.6,963.2,0.0,963.2
975,395,4029,2,10393.66,20787.32,0.0,20787.32
976,395,838,2,2969.3,5938.6,0.0,5938.6
977,396,3708,3,6494.73,19484.19,0.0,19484.19
978,396,4271,1,3148.35,3148.35,0.0,3148.35
979,397,1481,2,8242.61,16485.22,0.0,16485.22
980,397,4593,3,2706.3,8118.9,0.0,8118.9
981,398,4604,3,4543.33,13629.99,0.0,13629.99
982,398,1983,2,6115.72,12231.44,3057.86,9173.58
983,398,5376,2,6503.95,13007.9,0.0,13007.9
984,398,4178,1,3633.7,3633.7,0.0,3633.7
985,399,3540,2,1049.5,2099.0,0.0,2099.0
986,399,2972,1,1123.7,1123.7,0.0,1123.7
987,400,3221,3,287.82,863.46,0.0,863.46
988,401,5871,3,3514.54,10543.62,0.0,10543.62
989,401,362,3,38905.21,116715.63,29178.91,87536.72
990,401,2057,2,2972.81,5945.62,0.0,5945.62
991,402,2392,3,4621.65,13864.95,0.0,13864.95
992,403,3772,1,9399.89,9399.89,0.0,9399.89
993,403,4388,3,9826.47,29479.41,0.0,29479.41
994,404,5664,1,2064.03,2064.03,0.0,2064.03
995,404,4085,2,11702.74,23405.48,3510.82,19894.66
996,404,4702,2,8544.77,17089.54,5126.86,11962.68
997,405,4360,2,2780.28,5560.56,0.0,5560.56
998,406,5926,3,30917.59,92752.77,0.0,92752.77
999,406,345,1,22422.16,22422.16,0.0,22422.16
1000,407,5524,2,2995.41,5990.82,0.0,5990.82
1001,407,234,3,69856.44,209569.32,0.0,209569.32
1002,407,5293,3,2581.54,7744.62,0.0,7744.62
1003,407,3635,2,1168.37,2336.74,0.0,2336.74
1004,408,5953,3,7995.07,23985.21,0.0,23985.21
1005,408,1245,3,4434.13,13302.39,0.0,13302.39
1006,409,4786,2,1462.94,2925.88,0.0,2925.88
