payment_id,order_id,payment_date,payment_mode,amount
643,688,2024-06-12,Gift Card,146496.2
644,689,2025-05-23,Debit Card,18809.59
645,690,2024-07-04,Gift Card,257317.23
646,691,2025-06-27,Debit Card,13364.59
647,692,2024-11-19,Wallet,124504.38
648,693,2025-12-08,UPI,44947.83
649,696,2024-09-07,Buy Now Pay Later,67938.77
650,697,2024-10-18,UPI,96262.84
651,698,2024-09-02,Gift Card,202318.44
652,699,2024-10-25,Net Banking,76775.91
653,700,2024-08-11,Wallet,20270.14
654,701,2025-10-25,Gift Card,47446.07
655,702,2024-06-01,Gift Card,12220.56
656,703,2025-01-31,Net Banking,615.48
657,704,2024-11-03,Cash,13160.41
658,705,2025-07-21,Wallet,31089.47
659,706,2025-11-20,Cash,14861.46
660,707,2025-06-24,EMI,8352.0
661,708,2024-10-21,Cash,14072.48
662,709,2026-01-28,EMI,19710.79
663,710,2024-03-18,Net Banking,34875.7
664,711,2025-12-29,EMI,393955.05
665,712,2024-07-31,Gift Card,68539.38
666,713,2025-06-23,Wallet,37892.1
667,714,2025-05-03,Buy Now Pay Later,120256.65
668,715,2026-02-26,Wallet,26079.09
669,716,2025-07-07,EMI,3559.54
670,718,2024-09-25,UPI,85399.31
671,719,2025-08-01,UPI,13846.86
672,720,2025-09-04,Credit Card,16581.62
673,722,2025-08-05,EMI,24041.96
674,723,2024-01-17,Net Banking,32283.29
675,724,2024-09-08,Credit Card,535143.62
676,725,2024-07-30,Wallet,361494.38
677,726,2024-06-25,EMI,1600.8
678,727,2025-10-27,EMI,781.23
679,728,2024-07-19,Cash,11910.34
680,729,2024-10-29,Cash,19343.95
681,730,2024-05-25,Cash,26924.73
682,731,2024-02-23,Gift Card,36217.99
683,732,2024-10-27,Wallet,100883.2
684,733,2024-08-14,Buy Now Pay Later,119309.47
685,734,2025-01-03,Gift Card,247061.47
686,735,2025-01-19,Gift Card,188911.15
687,736,2024-11-24,EMI,21476.88
688,737,2025-11-08,Credit Card,14259.47
689,738,2025-08-29,Cash,107413.54
690,740,2025-05-27,Buy Now Pay Later,37405.55
691,741,2025-06-04,Credit Card,44748.95
692,743,2024-04-28,Cash,98345.37
693,744,2026-01-27,UPI,73527.18
694,746,2025-07-24,Buy Now Pay Later,2085.46
695,747,2025-09-12,Cash,25082.42
696,748,2024-12-21,Buy Now Pay Later,36719.9
697,749,2025-05-19,Wallet,236739.25
698,750,2025-03-22,Net Banking,16789.48
699,751,2024-03-02,Net Banking,153394.78
700,752,2025-05-13,Buy Now Pay Later,89381.46
701,753,2024-04-19,Debit Card,39783.74
702,754,2026-02-09,UPI,93046.81
703,755,2024-12-15,Cash,13422.72
704,756,2024-07-28,Net Banking,213058.91
705,757,2024-01-25,Gift Card,35686.39
706,758,2024-02-02,Gift Card,99586.87
707,759,2025-10-03,Credit Card,322068.23
708,760,2024-12-30,Credit Card,656078.92
709,761,2025-08-04,Gift Card,59526.03
710,762,2026-01-18,Cash,79937.77
711,763,2025-12-24,Buy Now Pay Later,20312.3
712,764,2025-03-21,Buy Now Pay Later,24377.45
713,765,2024-04-10,Debit Card,148746.6
714,766,2025-05-08,Wallet,197389.96
715,767,2024-04-24,Buy Now Pay Later,23363.03
716,768,2026-01-03,EMI,85798.58
717,770,2024-04-16,Credit Card,160124.17
718,771,2024-07-12,Gift Card,9494.78
719,772,2025-04-30,UPI,24207.28
720,773,2024-09-07,Net Banking,57798.34
721,774,2024-10-24,Wallet,4371.22
722,775,2024-01-22,Credit Card,49144.15
723,776,2026-02-11,Credit Card,21555.97
724,777,2024-08-28,Buy Now Pay Later,164770.68
725,778,2025-06-24,EMI,82299.42
726,779,2024-07-27,Debit Card,22980.52
727,780,2026-02-22,UPI,357506.33
728,781,2025-08-27,Buy Now Pay Later,96428.1
729,782,2026-01-09,Debit Card,23778.39
730,783,2024-04-07,Gift Card,8858.19
731,784,2025-07-08,Net Banking,229560.52
732,785,2024-11-28,Net Banking,62176.72
733,786,2024-04-28,Net Banking,355645.31
734,787,2025-08-28,UPI,10845.66
735,788,2025-04-08,Gift Card,79017.2
736,789,2025-10-25,Wallet,31464.72
737,790,2024-04-25,Gift Card,51520.26
738,791,2025-10-26,Cash,128664.06
739,792,2024-07-29,Credit Card,51303.83
740,793,2025-12-15,UPI,18330.51
741,794,2025-07-10,Credit Card,28411.64
742,795,2025-01-15,Credit Card,61518.96
743,796,2025-11-24,EMI,28175.81
744,797,2024-11-01,UPI,84845.87
745,798,2024-09-20,Gift Card,17159.07
746,799,2026-02-02,EMI,28965.21
747,800,2024-03-02,UPI,87082.91
748,801,2025-08-21,Debit Card,63231.57
749,802,2026-02-01,UPI,25223.35
750,803,2024-04-15,Wallet,17389.86
751,804,2025-02-21,UPI,8522.38
752,805,2024-11-02,UPI,74195.41
753,806,2025-09-29,Buy Now Pay Later,93417.53
754,807,2025-07-01,Net Banking,21799.38
755,808,2024-04-17,EMI,38242.29
756,809,2025-08-23,Debit Card,120747.45
757,810,2024-03-25,Cash,19306.22
758,811,2024-07-07,UPI,8551.55
759,812,2024-08-06,UPI,50425.41
760,813,2024-02-07,EMI,76526.13
761,814,2025-09-30,Wallet,43308.26
762,815,2024-10-31,Gift Card,28958.4
763,816,2026-02-13,EMI,74633.21
764,817,2025-06-20,Cash,43715.98
765,818,2025-12-26,UPI,29858.3
766,819,2025-11-27,Debit Card,434.03
767,820,2026-01-25,Gift Card,2779.26
768,821,2025-01-23,Wallet,20882.38
769,822,2025-03-03,Cash,65024.47
770,823,2025-03-23,UPI,92912.85
771,824,2025-08-21,EMI,139531.83
772,825,2025-07-29,Cash,173394.0
773,826,2025-01-29,Debit Card,73053.93
774,827,2024-05-07,Net Banking,46417.28
775,828,2025-01-02,Debit Card,132373.84
776,829,2024-09-08,Net Banking,40889.85
777,830,2025-05-14,Buy Now Pay Later,12270.82
778,831,2025-06-30,Cash,143771.68
779,832,2024-03-12,Credit Card,36888.92
780,833,2025-09-21,Credit Card,59463.6
781,834,2026-02-25,Buy Now Pay Later,132809.09
782,835,2025-10-11,Gift Card,19246.47
783,836,2025-10-11,Wallet,60336.75
784,837,2024-01-28,UPI,368093.97
785,838,2025-04-01,Debit Card,93589.45
786,839,2024-08-28,Cash,26093.18
787,840,2024-01-18,Debit Card,6263.76
788,841,2024-11-20,Wallet,64423.9
789,842,2025-07-10,Wallet,87243.04
790,843,2024-09-03,EMI,68205.56
791,844,2026-02-12,Buy Now Pay Later,371925.61
792,845,2026-01-30,Buy Now Pay Later,139112.28
793,846,2025-07-21,Credit Card,338911.71
794,847,2025-06-21,Credit Card,5743.54
795,848,2024-06-05,Credit Card,4345.72
796,849,2024-06-05,Gift Card,30159.47
797,850,2024-05-24,Credit Card,41983.6
798,852,2025-07-16,Buy Now Pay Later,2781.13
799,853,2025-07-26,Debit Card,14025.92
800,854,2025-04-20,Buy Now Pay Later,27074.34
801,855,2025-11-04,Buy Now Pay Later,1280.48
802,856,2025-02-18,Debit Card,51659.96
803,857,2025-01-11,Credit Card,28890.83
804,858,2024-06-05,Wallet,3340.3
805,859,2025-03-13,Cash,26572.42
806,860,2024-10-09,EMI,28222.76
807,861,2025-10-16,Buy Now Pay Later,3371.1
808,862,2025-12-27,Net Banking,8048.43
809,863,2026-02-03,UPI,203172.3
810,864,2025-05-09,Debit Card,100166.96
811,865,2025-07-13,Debit Card,37155.7
812,866,2024-08-26,UPI,1583.08
813,867,2025-04-25,EMI,340477.02
814,868,2024-01-02,Cash,50629.0
815,869,2025-03-02,Credit Card,69124.16
816,870,2026-02-06,Buy Now Pay Later,17414.96
817,871,2024-12-12,Wallet,59812.11
818,872,2025-04-12,Wallet,1043.86
819,873,2025-12-10,EMI,55211.16
820,874,2025-08-27,Net Banking,28324.35
821,875,2024-05-01,Debit Card,37977.72
822,876,2024-09-03,Wallet,5882.31
823,877,2025-11-20,Net Banking,19898.18
824,878,2024-09-14,Debit Card,249919.73
825,879,2024-03-18,EMI,1815.27
826,880,2024-09-12,Cash,7674.03
827,881,2024-09-19,Credit Card,44920.23
828,882,2024-12-21,Buy Now Pay Later,1470.87
829,883,2024-12-19,Wallet,41840.8
830,884,2024-02-11,EMI,33869.85
831,885,2024-12-14,Cash,22510.25
832,887,2024-10-14,Credit Card,64984.08
833,889,2024-02-27,Cash,323864.56
834,890,2025-01-08,Cash,13301.63
835,891,2024-11-12,Gift Card,8490.82
836,892,2024-10-06,Debit Card,95303.89
837,893,2025-05-27,UPI,12568.32
838,894,2024-11-29,Credit Card,11191.14
839,895,2025-09-28,Debit Card,25249.18
840,896,2024-04-13,Credit Card,55113.1
841,897,2024-12-23,Cash,50538.37
842,898,2025-12-11,Cash,310442.78
843,899,2025-11-14,Debit Card,26643.0
844,900,2024-01-03,Credit Card,5774.52
845,901,2024-12-13,Gift Card,167157.14
846,902,2024-06-27,Credit Card,2675.98
847,903,2024-10-11,UPI,40550.03
848,904,2026-02-04,Credit Card,16688.9
849,905,2026-02-05,Cash,112150.19
850,906,2025-10-07,UPI,26732.47
851,907,2025-09-11,UPI,606.06
852,908,2025-04-17,Cash,117237.94
853,909,2026-01-16,Buy Now Pay Later,72446.76
854,910,2026-01-13,Debit Card,14057.22
855,911,2024-06-26,Debit Card,114550.87
856,912,2025-06-05,EMI,444393.01
857,913,2024-01-05,Buy Now Pay Later,54178.4
858,914,2025-09-14,Net Banking,28488.41
859,915,2025-09-30,Net Banking,1959.41
860,916,2025-08-06,Gift Card,20658.59
861,917,2025-11-02,Gift Card,399948.56
862,918,2024-03-02,Debit Card,205680.43
863,919,2024-09-03,Gift Card,11448.96
864,920,2024-07-07,Buy Now Pay Later,73808.41
865,921,2025-08-04,Net Banking,144813.11
866,923,2025-10-27,Debit Card,27468.94
867,924,2025-07-31,EMI,216499.9
868,925,2024-04-10,Cash,312690.89
869,926,2025-01-06,Net Banking,13707.55
870,927,2025-07-10,UPI,115632.64
871,928,2026-01-24,Cash,42483.8
872,929,2024-12-29,Buy Now Pay Later,118980.49
873,930,2026-01-01,Credit Card,33218.17
874,931,2025-11-24,Debit Card,11304.4
875,932,2025-07-15,EMI,43789.32
876,933,2024-10-03,Credit Card,20308.87
877,934,2025-07-20,EMI,32119.96
878,935,2024-01-05,Credit Card,188627.26
879,936,2024-05-28,EMI,52899.94
880,937,2025-01-22,Net Banking,3499.71
881,938,2025-10-12,Net Banking,17483.97
882,939,2024-05-30,EMI,52.74
883,940,2025-03-29,Net Banking,18663.27
884,941,2024-11-29,UPI,22721.03
885,942,2025-12-02,UPI,386525.64
886,943,2024-06-22,Cash,170425.82
887,944,2024-09-10,UPI,1865.71
888,945,2024-12-02,EMI,2699.84
889,946,2025-05-24,EMI,108461.93
890,947,2025-02-05,UPI,26409.88
891,948,2024-03-10,Net Banking,26161.6
892,950,2024-10-14,UPI,29469.03
893,951,2025-04-20,Buy Now Pay Later,58047.01
894,952,2025-08-16,Net Banking,18435.58
895,953,2024-02-27,Wallet,5943.0
896,954,2024-06-25,Buy Now Pay Later,2634.57
897,955,2024-10-12,Debit Card,210258.28
898,956,2025-07-18,Debit Card,8115.12
899,957,2024-04-30,Gift Card,71722.84
900,958,2025-03-19,Gift Card,402181.35
901,959,2025-12-27,Credit Card,79204.17
902,960,2024-04-25,EMI,45366.63
903,961,2024-10-09,Wallet,103787.77
904,962,2026-01-21,Cash,88068.21
905,963,2024-06-26,UPI,173135.54
906,964,2024-07-21,Net Banking,1389.51
907,965,2025-09-04,Net Banking,34285.76
908,966,2024-01-29,Net Banking,174189.39
909,967,2024-03-23,Gift Card,10173.63
910,969,2024-07-27,Debit Card,71245.02
911,970,2024-07-07,Buy Now Pay Later,24349.84
912,971,2025-03-26,Wallet,311076.43
913,972,2025-12-22,Debit Card,86230.02
914,973,2024-04-25,Buy Now Pay Later,21252.33
915,974,2026-01-13,Gift Card,26536.86
916,975,2025-11-03,Debit Card,14434.92
917,976,2025-09-19,UPI,212399.93
918,977,2025-12-24,Credit Card,92718.8
919,978,2024-04-02,Credit Card,2912.81
920,979,2026-01-14,EMI,1186.86
921,980,2025-03-17,Gift Card,234280.65
922,981,2025-09-08,EMI,51397.35
923,982,2025-08-06,Gift Card,15723.46
924,983,2025-12-22,Credit Card,11602.67
925,984,2024-03-17,Credit Card,22979.85
926,985,2025-06-15,UPI,1011.72
927,986,2024-10-04,EMI,107203.23
928,987,2024-04-17,Net Banking,93662.41
929,988,2024-04-04,UPI,174376.7
930,989,2024-03-03,UPI,18362.34
931,990,2024-02-11,Buy Now Pay Later,88008.06
932,991,2025-11-22,Debit Card,3444.04
933,992,2025-07-03,UPI,125061.48
934,993,2024-05-31,Cash,27308.4
935,994,2025-05-11,Cash,31337.37
936,995,2024-02-12,Cash,668.76
937,996,2024-12-21,Net Banking,1512.91
938,997,2024-03-23,UPI,59659.74
939,998,2025-07-25,Gift Card,100845.78
940,999,2026-01-31,EMI,12640.12
941,1001,2025-09-05,Buy Now Pay Later,36262.37
942,1002,2025-09-23,Buy Now Pay Later,25779.37
943,1003,2024-08-05,Debit Card,43571.77
944,1004,2024-02-12,Wallet,75421.82
945,1005,2024-11-10,Wallet,118525.14
946,1006,2024-08-16,Buy Now Pay Later,2076.45
947,1007,2024-06-24,Wallet,408387.37
948,1008,2025-10-31,Credit Card,11181.87
949,1009,2025-10-27,EMI,137176.18
950,1010,2024-06-14,UPI,1912.6
951,1011,2024-08-09,Net Banking,35344.74
952,1012,2024-11-23,Gift Card,157671.19
953,1013,2024-04-16,Net Banking,38657.98
954,1014,2024-07-26,Net Banking,16377.91
955,1015,2024-10-21,Gift Card,3089.79
956,1016,2025-12-31,Wallet,18868.88
957,1017,2025-08-12,Cash,40905.9
958,1018,2025-08-24,Buy Now Pay Later,2925.22
959,1019,2024-12-07,Debit Card,10660.13
960,1020,2026-02-20,Gift Card,19276.76
961,1021,2024-06-20,UPI,94631.75
962,1022,2025-03-08,Debit Card,1789.85
963,1023,2024-09-20,Wallet,169066.31
964,1024,2025-10-17,UPI,417003.44
965,1025,2025-10-06,Wallet,71831.41
966,1026,2025-08-12,Gift Card,146417.92
967,1027,2025-10-13,Debit Card,86604.4
968,1028,2026-01-30,Cash,1627.08
969,1029,2024-12-05,Credit Card,336760.55
970,1030,2026-01-02,Debit Card,130563.36
971,1031,2024-09-15,UPI,275198.34
972,1032,2025-10-12,Cash,34264.81
973,1033,2024-02-25,Net Banking,203845.61
974,1034,2025-10-22,Buy Now Pay Later,84451.88
975,1035,2024-06-07,Wallet,50075.57
976,1036,2025-02-16,Wallet,142309.59
977,1037,2024-09-01,EMI,252767.54
978,1038,2024-09-05,Gift Card,109359.22
979,1039,2024-12-28,Credit Card,87052.62
980,1041,2025-06-10,Credit Card,37113.3
981,1042,2024-11-29,EMI,3263.86
982,1043,2024-05-12,UPI,90809.89
983,1044,2025-01-31,Debit Card,162413.7
984,1045,2024-08-01,Credit Card,35182.03
985,1046,2025-02-02,Wallet,53632.89
986,1047,2024-06-21,Credit Card,223722.9
987,1048,2024-04-20,Buy Now Pay Later,17015.85
988,1049,2026-01-12,Buy Now Pay Later,90658.68
989,1050,2025-03-30,Buy Now Pay Later,306768.14
990,1052,2024-10-27,Debit Card,119696.55
991,1053,2024-12-02,Credit Card,28631.6
992,1054,2024-01-04,Debit Card,1565.48
993,1055,2024-05-29,Net Banking,11306.17
994,1056,2025-10-13,Credit Card,2953.66
995,1057,2024-12-28,Gift Card,2375.63
996,1058,2025-06-12,Debit Card,424403.55
997,1059,2025-01-16,Gift Card,19638.17
998,1060,2025-01-25,Net Banking,166229.83
999,1062,2026-01-29,Gift Card,66031.45
1000,1063,2025-11-10,Debit Card,84687.69
1001,1064,2024-07-06,Cash,14414.31
1002,1065,2024-08-23,Credit Card,4521.36
1003,1066,2026-02-12,UPI,116751.24
1004,1067,2025-08-09,Cash,4362.74
1005,1068,2025-03-15,EMI,2630.1
1006,1070,2025-07-14,Gift Card,107427.81
1007,1071,2024-01-16,Buy Now Pay Later,21877.64
1008,1072,2025-04-06,Buy Now Pay Later,3052.19
1009,1073,2024-08-21,Gift Card,32990.2
1010,1074,2024-06-17,Debit Card,168688.13
1011,1075,2025-10-24,Credit Card,53319.74
1012,1077,2026-02-14,Debit Card,85310.48
1013,1079,2024-04-01,Gift Card,4112.11
1014,1080,2025-02-07,Buy Now Pay Later,74898.56
1015,1081,2024-01-11,Wallet,19297.35
1016,1082,2026-02-12,Cash,352088.12
1017,1083,2026-01-25,Credit Card,206033.22
1018,1084,2024-12-27,Wallet,42682.68
1019,1085,2024-10-15,Debit Card,97102.74
1020,1086,2025-06-13,Cash,73912.09
1021,1087,2024-12-15,Buy Now Pay Later,101140.39
1022,1088,2024-07-10,Credit Card,99012.98
1023,1089,2025-03-16,Debit Card,264143.17
1024,1090,2025-02-24,Wallet,105629.19
1025,1091,2024-10-15,Net Banking,22119.22
1026,1092,2025-12-11,Net Banking,44231.12
1027,1093,2024-07-05,Gift Card,47008.87
1028,1094,2024-05-13,Cash,84498.87
1029,1095,2024-08-23,Gift Card,3336.46
1030,1096,2025-03-28,Credit Card,77710.49
1031,1097,2024-01-24,Credit Card,313057.08
1032,1098,2025-03-02,Net Banking,151658.02
1033,1099,2024-05-24,Gift Card,170806.64
1034,1100,2025-02-01,Cash,3368.82
1035,1102,2025-04-13,UPI,5522.86
1036,1103,2024-04-26,EMI,100737.0
1037,1104,2025-06-28,UPI,25510.11
1038,1105,2024-09-17,EMI,89374.61
1039,1106,2024-10-27,Gift Card,34595.39
1040,1107,2025-03-03,Wallet,259679.17
1041,1108,2025-12-08,Net Banking,301926.45
1042,1109,2024-07-31,Buy Now Pay Later,446384.73
1043,1110,2025-03-01,EMI,126859.96
1044,1111,2025-07-25,Credit Card,23688.81
1045,1112,2025-01-20,Cash,3183.38
1046,1113,2025-08-01,Cash,1837.43
1047,1114,2025-01-04,Gift Card,7949.04
1048,1115,2024-12-10,Buy Now Pay Later,166976.05
1049,1116,2025-05-09,EMI,39542.77
1050,1117,2024-07-15,Wallet,138880.86
1051,1118,2025-09-25,Cash,113812.27
1052,1119,2025-10-02,Cash,4363.2
1053,1120,2024-07-23,Buy Now Pay Later,121023.77
1054,1121,2025-05-07,Credit Card,101358.16
1055,1123,2024-10-26,Buy Now Pay Later,11338.42
1056,1124,2024-07-12,Wallet,3633.15
1057,1125,2024-01-20,Wallet,173265.86
1058,1126,2024-01-24,Debit Card,175216.59
1059,1127,2025-05-11,Cash,68552.04
1060,1128,2024-01-29,Net Banking,1283.09
1061,1129,2025-12-03,Buy Now Pay Later,37494.34
1062,1130,2024-11-17,Gift Card,1019.04
1063,1131,2024-12-16,Gift Card,48713.0
1064,1132,2024-05-15,Net Banking,47570.14
1065,1133,2024-04-17,Cash,28464.89
1066,1134,2024-08-25,Cash,206535.56
1067,1135,2024-01-22,Net Banking,9384.92
1068,1136,2025-02-21,Net Banking,3042.07
1069,1137,2024-11-07,Debit Card,187006.46
1070,1138,2024-10-12,Gift Card,130997.63
1071,1139,2025-11-21,Wallet,213.2
1072,1140,2025-04-25,Cash,122.72
1073,1141,2025-03-04,Debit Card,197581.85
1074,1142,2025-08-02,UPI,153715.51
1075,1143,2024-05-25,Cash,86771.3
1076,1144,2025-05-31,Buy Now Pay Later,302756.97
1077,1145,2024-06-05,Net Banking,77120.99
1078,1146,2024-05-12,Gift Card,1622.49
1079,1147,2026-01-31,EMI,138060.34
1080,1148,2024-10-03,Wallet,31444.23
1081,1149,2024-09-06,Buy Now Pay Later,251.85
1082,1150,2025-01-07,Gift Card,23583.9
1083,1151,2024-01-11,EMI,38770.26
1084,1152,2024-09-25,Credit Card,59474.56
1085,1153,2024-10-09,EMI,20300.64
1086,1154,2024-11-19,Debit Card,14040.66
1087,1155,2025-05-09,Wallet,139170.85
1088,1156,2024-08-19,Credit Card,6766.17
1089,1157,2026-01-18,Cash,36148.14
1090,1158,2024-02-27,Buy Now Pay Later,273460.69
1091,1160,2025-02-26,Gift Card,4431.2
1092,1161,2025-11-27,Debit Card,7792.56
1093,1162,2025-02-05,Buy Now Pay Later,24785.2
1094,1163,2025-12-01,Gift Card,1482.29
1095,1164,2025-12-19,Net Banking,18154.71
1096,1165,2025-10-24,Gift Card,149580.49
1097,1166,2026-02-12,Debit Card,145978.96
1098,1167,2025-09-19,Debit Card,353659.46
1099,1168,2024-10-02,Cash,112552.25
1100,1169,2025-01-27,Cash,28321.12
1101,1170,2024-03-13,Wallet,6078.69
1102,1171,2025-04-19,Cash,49426.43
1103,1173,2024-11-18,Net Banking,104518.97
1104,1174,2024-07-04,Debit Card,11773.86
1105,1175,2025-08-02,Buy Now Pay Later,197625.37
1106,1176,2025-08-26,Credit Card,55244.34
1107,1177,2025-01-04,Gift Card,17767.55
1108,1178,2025-01-21,Gift Card,47964.14
1109,1179,2024-09-22,Debit Card,16793.28
1110,1180,2024-06-06,Wallet,169964.57
1111,1181,2025-10-09,Debit Card,43585.87
1112,1182,2025-05-28,Net Banking,320619.59
1113,1183,2024-02-11,UPI,2354.78
1114,1184,2025-10-22,Credit Card,140254.26
1115,1185,2024-03-31,Buy Now Pay Later,10533.84
1116,1186,2024-04-14,Cash,19876.78
1117,1187,2025-02-07,Net Banking,383991.1
1118,1188,2024-10-28,Credit Card,26144.56
1119,1189,2024-09-17,Net Banking,19406.02
1120,1190,2024-05-03,EMI,288124.59
1121,1191,2024-03-07,Cash,712477.46
1122,1193,2024-12-11,Buy Now Pay Later,31121.18
1123,1194,2024-11-06,Buy Now Pay Later,91393.49
1124,1195,2026-01-11,Debit Card,51182.61
1125,1196,2024-04-18,Credit Card,106438.35
1126,1197,2024-02-29,Gift Card,931.26
1127,1198,2025-12-02,Cash,526.21
1128,1199,2025-11-25,EMI,278305.53
1129,1200,2024-11-21,Buy Now Pay Later,4256.13
1130,1201,2025-01-30,Debit Card,424.32
1131,1202,2024-12-08,Gift Card,36267.46
1132,1203,2024-12-08,Buy Now Pay Later,2333.14
1133,1204,2025-11-09,Credit Card,18289.2
1134,1205,2025-12-09,Debit Card,12794.24
1135,1206,2025-09-08,Buy Now Pay Later,13632.08
1136,1208,2025-03-09,Cash,12497.77
1137,1209,2024-09-28,Wallet,20181.58
1138,1210,2024-01-01,Wallet,139730.13
1139,1211,2025-04-27,EMI,43657.87
1140,1212,2024-04-30,Debit Card,15389.6
1141,1213,2025-08-08,EMI,128927.99
1142,1214,2024-10-10,Gift Card,2249.34
1143,1215,2025-10-28,Debit Card,168811.18
1144,1216,2024-03-25,Gift Card,11644.79
1145,1217,2025-03-12,Buy Now Pay Later,9448.45
1146,1218,2024-11-25,UPI,44704.89
1147,1219,2025-12-19,Buy Now Pay Later,19656.29
1148,1220,2024-07-12,EMI,22935.86
1149,1221,2025-02-14,Buy Now Pay Later,19790.36
1150,1222,2025-08-23,Gift Card,55607.76
1151,1223,2024-09-01,Credit Card,13418.95
1152,1224,2024-06-18,EMI,326396.53
1153,1225,2025-11-29,Wallet,224264.93
1154,1226,2025-07-29,EMI,1465.29
1155,1227,2025-06-17,Gift Card,39317.59
1156,1228,2025-12-14,Wallet,49662.35
1157,1230,2024-01-15,Buy Now Pay Later,31738.78
1158,1231,2024-01-24,Gift Card,112021.91
1159,1232,2024-04-20,Wallet,63791.23
1160,1233,2024-02-12,Gift Card,72230.97
1161,1234,2024-10-12,Wallet,180955.33
1162,1235,2025-05-25,Gift Card,153107.64
1163,1236,2025-11-01,EMI,176090.93
1164,1237,2024-03-26,Net Banking,4063.63
1165,1238,2024-10-24,Gift Card,6086.74
1166,1239,2025-02-24,Credit Card,49343.21
1167,1240,2025-07-24,Wallet,329792.22
1168,1241,2025-02-13,EMI,555.45
1169,1242,2025-05-22,UPI,15565.9
1170,1244,2025-04-15,UPI,60925.81
1171,1245,2025-03-11,Wallet,316588.57
1172,1247,2024-07-02,Cash,130148.79
1173,1248,2024-01-29,Wallet,2736.79
1174,1249,2024-07-25,Buy Now Pay Later,50126.41
1175,1250,2025-02-05,Wallet,4977.25
1176,1251,2025-08-02,Gift Card,100880.99
1177,1252,2024-01-29,EMI,8633.52
1178,1253,2024-06-09,Gift Card,151029.12
1179,1254,2025-07-18,Cash,126884.41
1180,1255,2024-06-13,Buy Now Pay Later,266076.33
1181,1256,2025-05-29,Net Banking,167147.02
1182,1257,2025-03-29,Debit Card,1075.28
1183,1258,2025-03-20,Buy Now Pay Later,441946.62
1184,1259,2024-06-19,Wallet,68930.27
1185,1260,2024-10-16,Cash,41817.51
1186,1261,2026-01-02,Wallet,56979.36
1187,1262,2025-11-17,Net Banking,121601.01
1188,1263,2025-01-30,Wallet,42768.83
1189,1264,2024-03-22,Debit Card,3064.5
1190,1265,2025-10-26,EMI,136902.31
1191,1266,2024-07-25,Net Banking,43305.92
1192,1267,2025-12-05,Cash,33708.73
1193,1268,2025-03-08,Buy Now Pay Later,17929.56
1194,1269,2024-01-23,UPI,16127.1
1195,1271,2024-06-08,Cash,2085.46
1196,1272,2025-11-22,Credit Card,7317.96
1197,1273,2025-08-07,Cash,58462.47
1198,1274,2025-11-08,Cash,17904.37
1199,1275,2024-06-10,Buy Now Pay Later,147676.03
1200,1276,2025-01-24,Gift Card,3491.56
1201,1277,2025-08-17,Buy Now Pay Later,14974.71
